AveragePolicyStd,LossAfter,TotalExecTime,MaxReturn,MeanKL,StdReturn,Time,NumTrajs,AverageReturn,MinReturn,ItrTime,Entropy,LossBefore,MaxKL,ExplainedVariance,Perplexity
0.956152,-0.0231473,19.190327405929565,8300.0,0.0112946,1916.5789835,19.295324087142944,20,735.0,0.0,19.295329093933105,2.7481,-0.0157654,0.0880863,0.4638894363,15.613
0.948637,-0.0198158,19.9688777923584,17100.0,0.00989858,4939.27879351,39.459266901016235,20,1645.0,0.0,20.157650470733643,2.73234,-0.0123356,0.100673,0.753175300755,15.3688
0.945699,-0.00994226,19.336735725402832,15900.0,0.00291507,4879.65162691,58.86439347267151,20,2000.0,0.0,19.399222373962402,2.72617,-0.00674598,0.0410916,0.763355823847,15.2743
0.944091,-0.00546914,17.77592444419861,29500.0,0.0160976,11165.9963729,76.80567717552185,20,8595.0,0.0,17.92296838760376,2.7228,0.000381071,0.0762202,0.766191343334,15.2228
0.944175,-0.0208601,17.61605739593506,26000.0,0.0392641,8462.24556486,94.49431943893433,20,4720.0,0.0,17.67444896697998,2.72299,-0.00867833,0.280603,0.791679124221,15.2258
0.942129,-0.00738204,17.9395432472229,30500.0,0.0159108,8715.63394137,112.57477521896362,20,4635.0,0.0,18.065263032913208,2.71865,0.000918502,0.153909,0.741105581011,15.1598
0.94235,-0.0,17.65674352645874,0.0,0.0,0.0,130.28128719329834,20,0.0,0.0,17.696734189987183,2.71911,-0.0,0.0,1,15.1668
