StdReturn,TotalExecTime,LossBefore,LossAfter,ExplainedVariance,Perplexity,ItrTime,MeanKL,AveragePolicyStd,NumTrajs,Entropy,MaxReturn,Time,MaxKL,AverageReturn,MinReturn
820.228626665,5.309974908828735,-0.0325279,-0.0832988,0.942183826475,5.67789,5.408236026763916,0.390357,0.58088,40,1.73658,7900.0,5.408232688903809,1.39801,7285.0,3100.0
336.303434416,5.08018159866333,-0.0315494,-0.0587006,0.983601590032,5.49617,5.190454959869385,0.112532,0.570455,40,1.70405,8000.0,10.604164838790894,0.197073,7420.0,6800.0
311.036573412,5.348337888717651,-0.0389844,-0.0609347,0.991622145776,5.41015,5.383375406265259,0.0367577,0.56572,40,1.68828,8200.0,15.991440296173096,0.213837,7702.5,6900.0
283.62607426,5.360275030136108,-0.0469067,-0.0681973,0.992194589591,5.30572,5.416243553161621,0.0887652,0.559972,40,1.66878,8200.0,21.41283416748047,0.237388,7782.5,7100.0
271.293199325,5.362900257110596,-0.030329,-0.0442115,0.992964228148,5.18272,5.4211976528167725,0.0434145,0.553615,40,1.64533,8300.0,26.838178396224976,0.110588,7820.0,7100.0
194.679223339,6.028955936431885,-0.011024,-0.0285625,0.995708819077,5.10473,6.089318752288818,0.0303783,0.549216,40,1.63017,8200.0,32.93565607070923,0.184511,7910.0,7600.0
290.16159291,5.309850454330444,-0.053261,-0.0657167,0.992556135807,5.07667,5.368767261505127,0.0398673,0.547716,40,1.62465,8300.0,38.32199811935425,0.137884,7907.5,6900.0
