MaxKL,NumTrajs,Perplexity,AverageReturn,LossBefore,Entropy,MaxReturn,LossAfter,StdReturn,ItrTime,ExplainedVariance,AveragePolicyStd,MeanKL,TotalExecTime,MinReturn,Time
1.73851,20,14.8902,7410.0,0.0144208,2.7007,17500.0,-0.070269,4619.18824037,19.16940188407898,0.205366514404,0.935103,0.500658,19.01425075531006,0.0,19.169393301010132
0.00946959,20,15.1065,36975.0,0.0111881,2.71512,42100.0,0.00931009,12344.6699024,19.72800302505493,0.878265149686,0.94164,0.00344437,19.477759838104248,0.0,38.902820110321045
0.265716,20,15.1912,37085.0,-0.00193843,2.72072,42300.0,-0.00859413,12389.966707,19.63085961341858,0.885206845121,0.944304,0.0250108,19.377249002456665,0.0,58.5436589717865
0.0911345,20,15.1765,41245.0,-0.0116985,2.71975,42200.0,-0.0200647,891.333271005,18.25277280807495,0.981655625908,0.943955,0.034058,18.1891987323761,39500.0,76.80137419700623
0.0334039,20,15.088,41215.0,0.00433689,2.7139,42400.0,0.00250676,961.912158152,19.493976593017578,0.974012791333,0.941347,0.00142834,19.35626983642578,38100.0,96.30568361282349
0.0492077,20,15.1207,41310.0,-0.015906,2.71607,42500.0,-0.0184208,782.879301042,19.63824462890625,0.982689766101,0.942504,0.00256412,19.542654275894165,38800.0,115.94780993461609
0.0180549,20,15.001,41470.0,-0.00557984,2.70811,42700.0,-0.00717341,744.378935758,19.897417068481445,0.984202423402,0.93886,0.00314441,19.723294496536255,39900.0,135.8585422039032
