MeanKL,AverageReturn,MaxKL,AveragePolicyStd,Perplexity,TotalExecTime,LossBefore,NumTrajs,Time,MinReturn,ExplainedVariance,Entropy,ItrTime,StdReturn,MaxReturn,LossAfter
0.00850881,980.0,1.83601,1.12957,21.7921,13.58090090751648,-0.00212845,20,13.639474630355835,0.0,0.363823208076,3.08155,13.63947868347168,1451.06857178,4300.0,-0.00705911
0.00758622,430.0,0.638032,1.12837,21.7458,14.354756832122803,0.00566465,20,28.06311798095703,0.0,0.418944938854,3.07942,14.42086148262024,1059.29221653,3800.0,0.000957409
0.0285771,550.0,3.99411,1.12998,21.8075,13.85773754119873,9.89237e-05,20,41.99929094314575,0.0,0.363039335125,3.08225,13.9320228099823,923.309265631,3700.0,-0.00513139
0.00241935,490.0,0.484796,1.13002,21.8085,14.155133962631226,0.00977403,20,56.21407413482666,0.0,0.350794833034,3.0823,14.207189798355103,1078.37841225,4600.0,0.00653557
0.0104095,375.0,0.718092,1.13277,21.9154,13.205313682556152,0.0162572,20,69.48177170753479,0.0,0.272111672139,3.08719,13.263230323791504,787.321408321,2700.0,0.0124747
0.0020005,640.0,0.201036,1.13739,22.0943,13.483001232147217,-0.00553928,20,83.05850410461426,0.0,0.436400114051,3.09532,13.567877769470215,1228.98331966,4700.0,-0.00703538
0.00607789,920.0,0.294722,1.13581,22.0331,13.096039056777954,-0.0038368,20,96.2047004699707,0.0,0.499560216914,3.09255,13.138603925704956,1678.86866669,5500.0,-0.00730729
