Time,MaxReturn,MaxKL,MeanKL,LossBefore,MinReturn,LossAfter,StdReturn,ItrTime,NumTrajs,ExplainedVariance,TotalExecTime,Entropy,AverageReturn,AveragePolicyStd,Perplexity
10.657499313354492,21100.0,1.57834,0.578003,-0.0211781,0.0,-0.0777775,6458.7518144,10.657505750656128,20,0.666138222077,10.591780185699463,2.84233,13655.0,1.00326,17.1557
21.174218893051147,27400.0,0.110328,0.0349313,-0.018085,0.0,-0.0309832,9883.67340618,10.512309074401855,20,0.729852246818,10.451917171478271,2.82115,13800.0,0.992579,16.7962
31.897938013076782,34300.0,0.0813019,0.0168317,-0.0045463,0.0,-0.0108825,12468.6115907,10.719451665878296,20,0.755099947842,10.672422409057617,2.81211,8065.0,0.988104,16.645
42.300267696380615,32600.0,0.125339,0.0315273,-0.0127024,0.0,-0.0216193,14309.9930119,10.39740538597107,20,0.851382571798,10.340578317642212,2.80984,14010.0,0.987047,16.6072
52.99520230293274,35000.0,0.142073,0.054017,-0.008326,0.0,-0.0246044,11596.1243526,10.688224792480469,20,0.833348401999,10.630573987960815,2.80348,22270.0,0.983797,16.5021
63.684324502944946,36500.0,0.518424,0.175809,0.0131838,0.0,-0.0301487,9882.78680333,10.685034036636353,20,0.744846800101,10.607799053192139,2.79932,21855.0,0.981536,16.4335
74.22035312652588,24700.0,0.357254,0.143167,0.00157109,0.0,-0.0384972,6903.56972877,10.529040575027466,20,0.525288062796,10.479385137557983,2.80591,11735.0,0.984717,16.5422
