Time,ExplainedVariance,MaxReturn,MaxKL,Entropy,LossAfter,MinReturn,StdReturn,MeanKL,Perplexity,AverageReturn,NumTrajs,ItrTime,TotalExecTime,LossBefore,AveragePolicyStd
6.2539989948272705,0.0292722085404,100.0,1.89368,1.73658,-0.0644495,0.0,15.612494996,0.318681,5.67789,2.5,40,6.254005193710327,6.192569017410278,0.00206207,0.58088
12.218320846557617,0.542992956234,100.0,0.837276,1.73864,-0.049311,0.0,48.4122918276,0.133575,5.68961,62.5,40,5.9593963623046875,5.895036697387695,0.00164142,0.58004
19.14691734313965,0.762929053934,200.0,0.106644,1.73946,0.00289265,0.0,44.72135955,0.0159486,5.69428,100.0,40,6.925104379653931,6.847090721130371,0.0130163,0.580304
24.979155778884888,0.836172107338,200.0,0.260462,1.74597,-0.0349251,0.0,31.224989992,0.0499144,5.73146,95.0,40,5.813191175460815,5.769414663314819,-0.00466739,0.582148
30.97494649887085,0.855926249647,200.0,0.428756,1.74364,-0.0423487,0.0,31.224989992,0.0358727,5.7181,105.0,40,5.991020679473877,5.95140528678894,-0.0186694,0.5811
36.9421112537384,0.870502627011,200.0,0.137561,1.7343,-0.000764728,100.0,30.0,0.0120628,5.66497,110.0,40,5.961488485336304,5.872434139251709,0.0111432,0.578352
42.9272894859314,0.831250602364,200.0,0.360122,1.73987,-0.0425573,100.0,41.7582327212,0.0264736,5.69662,122.5,40,5.9816060066223145,5.948074102401733,-0.0175655,0.580291
