StdReturn,LossAfter,Entropy,LossBefore,AveragePolicyStd,MaxKL,Perplexity,ItrTime,NumTrajs,AverageReturn,MaxReturn,TotalExecTime,MeanKL,ExplainedVariance,Time,MinReturn
0.0,-0.0,2.83651,-0.0,0.999438,0.0,17.0561,14.207574605941772,20,0.0,0.0,13.960835933685303,0.0,1,14.207536458969116,0.0
95.3939201417,0.016258,2.83651,0.00915045,0.999438,11.0818,17.0561,15.22147512435913,20,30.0,400.0,15.038402080535889,0.122031,0.0939442338946,29.44125509262085,0.0
0.0,-0.0,2.84109,-0.0,1.00166,0.0,17.1344,14.503923177719116,20,0.0,0.0,14.318041324615479,0.0,1,43.95171880722046,0.0
0.0,-0.0,2.84109,-0.0,1.00166,0.0,17.1344,14.839967250823975,20,0.0,0.0,14.650351762771606,0.0,1,58.82191038131714,0.0
0.0,-0.0,2.84109,-0.0,1.00166,0.0,17.1344,14.692668199539185,20,0.0,0.0,14.429922342300415,0.0,1,73.52465867996216,0.0
0.0,-0.0,2.84109,-0.0,1.00166,0.0,17.1344,14.336123704910278,20,0.0,0.0,14.201624155044556,0.0,1,87.86524200439453,0.0
239.739441895,0.0140924,2.84109,0.0161643,1.00166,0.422445,17.1344,15.543251514434814,20,55.0,1100.0,15.398006916046143,0.00194347,0.120554575922,103.41454696655273,0.0
