AveragePolicyStd,Perplexity,AverageReturn,MaxReturn,MinReturn,Time,ItrTime,Entropy,MaxKL,ExplainedVariance,LossAfter,StdReturn,MeanKL,NumTrajs,TotalExecTime,LossBefore
1.00066,17.1021,50.0,400.0,0.0,14.714282035827637,14.71428632736206,2.8392,7414.95,0.269772228555,6.52176,111.803398875,62.9999,20,14.527962446212769,0.0251905
1.01335,17.5384,30.0,300.0,0.0,30.081772804260254,15.364511728286743,2.86439,67.6051,0.19437819638,0.0959302,78.1024967591,0.744047,20,15.224447011947632,-0.00980714
1.01087,17.4526,15.0,200.0,0.0,41.93221974372864,11.830151081085205,2.85949,17.4705,0.0929300408722,0.0127914,47.6969600708,0.171636,20,11.792339324951172,0.00425832
1.01194,17.4898,50.0,400.0,0.0,55.94241666793823,13.986772537231445,2.86162,6.61586,0.156171213486,0.00457675,107.238052948,0.0483449,20,13.95108413696289,-0.00112573
1.01166,17.4799,30.0,400.0,0.0,70.36330008506775,14.412396430969238,2.86105,899.167,0.309376984584,3.787,90.0,24.3323,20,14.273658275604248,0.00994732
1.01418,17.5671,40.0,400.0,0.0,85.84257650375366,15.451179265975952,2.86603,45.8151,0.123386102312,-0.00686586,96.9535971483,0.760345,20,15.257375955581665,-0.0189335
1.00939,17.4016,5.0,100.0,0.0,100.26888155937195,14.418728113174438,2.85656,0.0020069,0.28182088511,0.026304,21.7944947177,0.000481194,20,14.251795291900635,0.027715
