MinReturn,Perplexity,LossBefore,AverageReturn,Time,ExplainedVariance,LossAfter,ItrTime,AveragePolicyStd,StdReturn,NumTrajs,Entropy,TotalExecTime,MeanKL,MaxReturn,MaxKL
0.0,17.2706,0.00748917,5.0,15.448566436767578,0.145515237228,0.00506463,15.448573112487793,1.00568,21.7944947177,20,2.849,15.199324369430542,0.00142661,100.0,0.0158796
0.0,17.4004,-0.0,0.0,33.08073377609253,1,-0.0,17.6227023601532,1.00941,0.0,20,2.85649,17.42472815513611,0.0,0.0,0.0
0.0,17.4004,-0.0,0.0,50.13713979721069,1,-0.0,17.030455827713013,1.00941,0.0,20,2.85649,16.927815198898315,0.0,0.0,0.0
0.0,17.4004,-0.0,0.0,67.55476975440979,1,-0.0,17.366007328033447,1.00941,0.0,20,2.85649,17.290926456451416,0.0,0.0,0.0
0.0,17.4004,-0.0,0.0,83.97810411453247,1,-0.0,16.408565282821655,1.00941,0.0,20,2.85649,16.36777663230896,0.0,0.0,0.0
0.0,17.4004,-0.0138298,50.0,100.9028389453888,0.122451930763,-0.016237,16.914726734161377,1.00941,217.944947177,20,2.85649,16.75120186805725,0.00351339,1000.0,0.328231
0.0,17.2805,-0.0,0.0,119.03890419006348,1,-0.0,18.11630153656006,1.00589,0.0,20,2.84958,18.026798009872437,0.0,0.0,0.0
