ExplainedVariance,Perplexity,MaxReturn,MaxKL,LossBefore,Entropy,StdReturn,MeanKL,ItrTime,NumTrajs,AveragePolicyStd,Time,MinReturn,AverageReturn,LossAfter,TotalExecTime
1,11.639,0.0,0.0,-0.0,2.45436,0.0,0.0,10.89520812034607,20,0.827472,10.895201444625854,0.0,0.0,-0.0,10.818308115005493
1,11.639,0.0,0.0,-0.0,2.45436,0.0,0.0,10.638443946838379,20,0.827472,21.54208993911743,0.0,0.0,-0.0,10.571777105331421
1,11.639,0.0,0.0,-0.0,2.45436,0.0,0.0,10.31076955795288,20,0.827472,31.859552145004272,0.0,0.0,-0.0,10.24081039428711
1,11.639,0.0,0.0,-0.0,2.45436,0.0,0.0,10.698775053024292,20,0.827472,42.56702399253845,0.0,0.0,-0.0,10.649779796600342
1,11.639,0.0,0.0,-0.0,2.45436,0.0,0.0,10.447203159332275,20,0.827472,53.02029347419739,0.0,0.0,-0.0,10.39280366897583
1,11.639,0.0,0.0,-0.0,2.45436,0.0,0.0,10.606382608413696,20,0.827472,63.63390254974365,0.0,0.0,-0.0,10.543825626373291
1,11.639,0.0,0.0,-0.0,2.45436,0.0,0.0,10.359598159790039,20,0.827472,73.99702501296997,0.0,0.0,-0.0,10.3076753616333
