TotalExecTime,MeanKL,ExplainedVariance,StdReturn,MaxKL,Time,AverageReturn,AveragePolicyStd,Entropy,ItrTime,MaxReturn,LossBefore,NumTrajs,Perplexity,LossAfter,MinReturn
17.2029390335083,0.0,1,0.0,0.0,17.501802444458008,0.0,1.00568,2.849,17.501808643341064,0.0,-0.0,20,17.2706,-0.0,0.0
17.90046715736389,1.38189,0.131506703759,67.8232998313,172.039,35.63948154449463,20.0,1.00568,2.849,18.127565383911133,300.0,0.036114,20,17.2706,0.0602172,0.0
16.181009769439697,0.000365153,0.113109617778,47.6969600708,0.0218338,52.040589570999146,15.0,1.01483,2.86706,16.385212898254395,200.0,-0.00965451,20,17.5852,-0.010337,0.0
15.559258222579956,0.207497,0.0863633891425,60.0,33.3348,67.82388806343079,20.0,1.01235,2.86223,15.747998714447021,200.0,0.00966167,20,17.5006,0.00475629,0.0
16.40120220184326,0.00849212,0.0905765535994,47.6969600708,0.775958,84.48313593864441,15.0,1.01477,2.86706,16.650957107543945,200.0,-0.00776552,20,17.5853,-0.00932536,0.0
16.803229808807373,0.958335,0.150509341978,71.4142842854,119.868,101.5582845211029,30.0,1.01285,2.86318,17.060910940170288,200.0,0.027295,20,17.5172,0.0921511,0.0
16.831257343292236,0.0453866,0.128203543864,107.121426428,9.01915,118.53686809539795,45.0,1.01985,2.87683,16.94152021408081,400.0,-0.0164185,20,17.7579,-0.0130895,0.0
