1StdReturn,1ExplainedVariance,LossBefore,0EnvExecTime,0StdReturn,0AverageReturn,1MaxReturn,1Perplexity,dLoss,0NumTrajs,0Entropy,1MinReturn,0ExplainedVariance,1AverageReturn,0AveragePolicyStd,1EnvExecTime,MeanKLBefore,0ProcessExecTime,0MinReturn,0MaxReturn,0PolicyExecTime,0Perplexity,ComputeUpdatedDistTime,1AveragePolicyStd,1PolicyExecTime,MeanKL,1ProcessExecTime,1NumTrajs,1Entropy,ItrTime,LossAfter,Time
773.74690791,0.183825239247,1.04773789644e-09,38.524263858795166,524.466929367,196.2,2900.0,13.9889,0.00433597026858,2000,2.64093,0.0,0.0991559956216,399.15,0.906572,39.56308889389038,-2.77555756156e-17,1.4512178897857666,0.0,2600.0,58.58129382133484,14.0263,0.11593794822692871,0.905371,81.93608856201172,0.00778773054481,1.4382469654083252,2000,2.63827,227.86035013198853,-0.00433596922085,3258.3574090003967
762.258287918,0.161961953309,-9.31322574615e-10,38.475183725357056,561.262859541,209.95,2800.0,13.4779,0.00239565270022,2000,2.60335,0.0,0.11559636586,370.55,0.889557,39.47587704658508,-1.86264537128e-09,1.4682965278625488,0.0,2800.0,59.16823410987854,13.5089,0.1327829360961914,0.888579,81.59363079071045,0.00896229874343,1.4306790828704834,2000,2.60105,229.56675386428833,-0.00239565363154,3493.0508382320404
718.762810321,0.145645445793,-9.89530235529e-10,38.823237657547,563.812300327,208.7,2800.0,13.421,0.00504708936205,2000,2.60074,0.0,0.106735219326,349.85,0.888397,39.57564330101013,1.30385142683e-08,1.460158109664917,0.0,2700.0,56.16832900047302,13.4737,0.12008118629455566,0.886619,84.63860845565796,0.00856296438724,1.4770259857177734,2000,2.59682,229.35619807243347,-0.00504709035158,3727.1839203834534
777.986735105,0.162569269195,3.31783667207e-09,38.32780385017395,578.938198342,226.75,2900.0,13.0182,0.00619478762383,2000,2.57242,0.0,0.0957011227667,389.2,0.876019,39.75080394744873,-1.86264403901e-09,1.4469118118286133,0.0,2800.0,57.09721899032593,13.0975,0.11514067649841309,0.873334,85.01518607139587,0.00859330873936,1.4480376243591309,2000,2.56635,229.5938503742218,-0.00619478430599,3961.570311307907
779.256799778,0.163522378371,-2.91038304567e-10,38.341689348220825,564.030936652,218.55,2800.0,12.5248,0.00385770847788,2000,2.52707,0.0,0.0927647608869,387.8,0.856234,40.32656645774841,3.72529007642e-09,1.4585962295532227,0.0,2800.0,58.42549657821655,12.5167,0.11151933670043945,0.856558,85.2566385269165,0.0065344539471,1.4681873321533203,2000,2.52771,231.8512043952942,-0.00385770876892,4198.351109981537
755.578030385,0.144557037863,-3.49245965481e-10,38.346641540527344,578.400518672,222.2,2800.0,12.1351,0.00607548293192,2000,2.49541,0.0,0.0839607302348,357.2,0.842715,39.553393602371216,0.0,1.440192699432373,0.0,2700.0,57.618468046188354,12.1267,0.11178731918334961,0.843018,83.79066729545593,0.00854925531894,1.4580721855163574,2000,2.4961,228.60328650474548,-0.00607548328117,4432.069246768951
811.195770144,0.156053405334,-1.89174897969e-10,38.56427979469299,617.41637288,247.35,2900.0,11.761,0.004761751552,2000,2.47152,0.0,0.101516769837,420.65,0.832753,39.913005352020264,-3.72529251891e-09,1.4613893032073975,0.0,2800.0,56.580156087875366,11.8405,0.12241482734680176,0.829979,83.89375424385071,0.00732832727954,1.4579668045043945,2000,2.46479,230.05234742164612,-0.00476175174117,4666.957478046417
771.451085617,0.130535403256,2.63389665633e-09,38.605727672576904,628.726075092,254.85,3000.0,11.3849,0.00183959347487,2000,2.44043,0.0,0.094595507372,386.65,0.820059,38.38196063041687,3.72529251891e-09,1.4346296787261963,0.0,2700.0,57.818251848220825,11.478,0.10793328285217285,0.816754,76.0583484172821,0.00789448525757,1.3880138397216797,2000,2.43229,220.10788249969482,-0.00183959084097,4891.732439517975
835.090520543,0.146365494973,-1.7462298274e-09,36.9566969871521,610.285498763,238.1,2900.0,11.4718,0.00461496517528,2000,2.43796,0.0,0.0959965098457,423.85,0.819001,37.907506227493286,2.23517115927e-08,1.3948664665222168,0.0,2900.0,53.70743489265442,11.4497,0.12053132057189941,0.819754,73.7623221874237,0.00725052691996,1.3604004383087158,2000,2.43989,211.57493948936462,-0.00461496692151,5108.2151255607605
840.074923742,0.141020949023,4.65661287308e-10,37.208773612976074,652.308514048,273.95,3000.0,11.2048,0.00406555086374,2000,2.41982,0.0,0.106617874081,432.85,0.811646,37.93840932846069,-3.72529007642e-09,1.388587474822998,0.0,2700.0,56.4781129360199,11.2438,0.12502646446228027,0.810178,71.05477666854858,0.00677768001333,1.3769314289093018,2000,2.41634,211.92231035232544,-0.00406555039808,5324.866541862488
847.914358883,0.131386390231,5.82076609135e-09,37.143810987472534,650.510568707,266.0,2900.0,11.1525,0.0038049321156,2000,2.4131,0.0,0.10188843335,431.8,0.808878,37.86200952529907,0.0,1.406914234161377,0.0,2800.0,58.09964346885681,11.1685,0.11743903160095215,0.808303,72.53140640258789,0.00676190806553,1.3609466552734375,2000,2.41166,214.7620370388031,-0.00380492629483,5544.275053262711
883.414398796,0.190072636325,1.86264514923e-09,37.24180555343628,648.262840212,272.7,2900.0,11.0399,0.00547781027853,2000,2.40767,0.0,0.08468045941,483.0,0.806659,37.90296387672424,1.38777878078e-16,1.4064044952392578,0.0,2700.0,54.962403774261475,11.108,0.10380673408508301,0.804212,73.65879726409912,0.00796748138964,1.3808033466339111,2000,2.40152,212.81313729286194,-0.00547780841589,5761.831388235092
905.263889703,0.160999335567,9.60426405072e-10,37.0636625289917,652.970058655,271.45,2900.0,10.9564,0.00412210545619,2000,2.39389,0.0,0.102864985394,497.3,0.801188,38.23235487937927,0.0,1.3733227252960205,0.0,2700.0,52.44450283050537,10.956,0.11571979522705078,0.801212,75.58419847488403,0.00745254522189,1.392402172088623,2000,2.39393,212.4155294895172,-0.00412210449576,5979.201612472534
858.243891618,0.17590152133,-2.76486389339e-10,36.75259232521057,616.078533955,241.8,2800.0,10.719,0.00540668210306,2000,2.38197,0.0,0.087095812511,440.65,0.796385,38.14144492149353,-2.98022904133e-08,1.3792288303375244,0.0,2600.0,53.61639046669006,10.8262,0.11281108856201172,0.792441,76.74018168449402,0.00717588979751,1.3837409019470215,2000,2.37201,214.16790294647217,-0.00540668237954,6197.961177349091
912.903049343,0.198040733732,1.04773789644e-09,36.97348976135254,665.61153085,287.3,2900.0,10.3452,0.002140067867,2000,2.34117,0.0,0.0995860997591,510.15,0.780364,38.463743925094604,-3.72529918025e-09,1.399616003036499,0.0,2800.0,51.04808783531189,10.3934,0.11699557304382324,0.778568,76.62996745109558,0.0066785775125,1.40299654006958,2000,2.33652,212.1664960384369,-0.00214006681927,6414.845814704895
849.729039165,0.153380406646,-1.32422428578e-09,37.08324217796326,648.655216583,262.9,2900.0,10.2259,6.83940015733e-10,2000,2.33271,0.0,0.101095051327,441.6,0.777107,37.88195252418518,-7.45058326146e-09,1.3830516338348389,0.0,2700.0,53.15982747077942,10.3058,0.11919951438903809,0.774102,74.24519920349121,-3.72529207482e-09,1.3765203952789307,2000,2.32492,211.94879055023193,-2.00816430151e-09,6631.688887357712
812.184948149,0.116153201601,2.32830643654e-10,37.4315927028656,670.605247146,286.45,2900.0,10.3069,0.00436608097516,2000,2.33271,0.0,0.110091568434,391.9,0.777107,37.97225999832153,-1.49011594175e-08,1.3991329669952393,0.0,2900.0,52.19423294067383,10.3058,0.10538220405578613,0.777144,74.00716924667358,0.00757516780868,1.37030029296875,2000,2.33281,210.72970581054688,-0.00436608074233,6847.07888507843
905.653305631,0.186777317965,-6.98491930962e-10,37.37999439239502,639.713605842,265.05,2900.0,10.0057,0.00432069529779,2000,2.30307,0.0,0.0809620586209,529.7,0.765577,37.97601842880249,-7.45058015283e-09,1.4005670547485352,0.0,2900.0,51.8318395614624,10.0048,0.11817312240600586,0.765665,73.69824528694153,0.0077690789476,1.3646092414855957,2000,2.30316,210.0468921661377,-0.00432069599628,7061.879764318466
916.618010678,0.156696707827,1.17142917588e-09,37.48041081428528,677.779165732,281.55,2900.0,9.87498,-9.45874489844e-10,2000,2.29018,0.0,0.100511427394,508.15,0.760643,37.72005033493042,0.0,1.3918230533599854,0.0,2800.0,57.761364221572876,9.87675,0.10872459411621094,0.760565,70.20407605171204,0.0,1.3557591438293457,2000,2.29,212.91454935073853,2.11730366573e-09,7279.550341844559
912.456540061,0.190721851998,2.91038304567e-10,37.31971001625061,679.757537656,293.7,2900.0,9.88707,0.00525884359377,2000,2.29018,0.0,0.088257401746,524.25,0.760643,38.271568298339844,3.72529207482e-09,1.4081263542175293,0.0,2800.0,57.82055640220642,9.87675,0.10595560073852539,0.761016,72.82030892372131,0.00960825011134,1.3693976402282715,2000,2.29123,215.4170641899109,-0.00525884330273,7499.8953285217285
919.609351845,0.185139366226,-1.97906047106e-09,37.04107999801636,665.248027055,279.75,2900.0,9.70661,0.00443137146067,2000,2.27818,0.0,0.101103910899,519.2,0.756147,38.365471601486206,1.49011603057e-08,1.3599317073822021,0.0,3000.0,55.968822717666626,9.75889,0.1247549057006836,0.754054,72.72855496406555,0.00755095761269,1.4003009796142578,2000,2.27281,213.3232626914978,-0.00443137343973,7718.071251869202
946.35217414,0.222488898807,6.98491930962e-10,36.47999358177185,678.264843184,284.45,2900.0,9.59982,0.0023282028269,2000,2.26777,0.0,0.0858517753593,547.25,0.752268,35.50729298591614,4.66293670343e-15,1.3579096794128418,0.0,2700.0,53.14976096153259,9.65784,0.11316728591918945,0.749974,59.924790143966675,0.00717096496373,1.2529959678649902,2000,2.26174,193.57629871368408,-0.00232820212841,7916.368278741837
940.798032258,0.202918318464,-6.83940015733e-10,34.09828543663025,693.242230393,303.9,2900.0,9.53537,0.00532308524998,2000,2.25976,0.0,0.105610262166,556.25,0.749204,35.09020495414734,0.0,1.2540919780731201,0.0,2900.0,42.41261625289917,9.58079,0.10381197929382324,0.747454,60.2029824256897,0.00819460116327,1.2326114177703857,2000,2.25501,180.97128248214722,-0.00532308593392,8101.657434463501
945.197328604,0.216816637137,-2.32830643654e-09,34.46969962120056,677.578096975,286.85,2900.0,9.35491,0.00437281047925,2000,2.24469,0.0,0.0969739935404,564.9,0.743564,34.494171380996704,-7.45058015283e-09,1.2861764430999756,0.0,2700.0,41.72558045387268,9.43747,0.11487817764282227,0.740289,59.526458740234375,0.0094560245052,1.217350721359253,2000,2.2359,178.35511803627014,-0.00437281280756,8284.419742584229
855.164452021,0.154390427236,-1.80443748832e-09,34.78768563270569,666.259228829,280.8,2900.0,9.31151,0.000872356817126,2000,2.23543,0.0,0.0903651755307,437.6,0.740227,34.62221932411194,0.0,1.2988710403442383,0.0,2700.0,41.71838569641113,9.3505,0.11568474769592285,0.738647,57.13121676445007,0.00649780360982,1.2441036701202393,2000,2.23125,178.80310559272766,-0.000872358621564,8467.531179904938
954.858878317,0.228145512128,1.2805685401e-09,34.2803521156311,698.067897844,298.9,2900.0,9.34435,0.00299344758969,2000,2.23601,0.0,0.100306094583,584.85,0.740438,35.035048723220825,-7.45057970875e-09,1.2798049449920654,0.0,2800.0,41.33755302429199,9.35588,0.11333727836608887,0.739976,57.620731353759766,0.00728006567806,1.2429280281066895,2000,2.23477,176.82211303710938,-0.00299344630912,8648.710337638855
947.860749266,0.200909263986,3.84170562029e-09,34.38233804702759,691.947909889,294.7,2900.0,9.38114,0.00402409501839,2000,2.23856,0.0,0.132047941647,550.0,0.741422,34.87786340713501,-7.45058015283e-09,1.243729829788208,0.0,2800.0,45.63943362236023,9.3798,0.09821724891662598,0.741477,57.65492033958435,0.0087362350896,1.2308151721954346,2000,2.2387,180.79027843475342,-0.00402409117669,8833.838492631912
881.233175726,0.15787553076,-1.2805685401e-09,34.44479417800903,678.050202787,286.85,2800.0,9.11057,0.00348238658626,2000,2.21208,0.0,0.0985337511433,469.7,0.731659,35.03590703010559,0.0,1.2801659107208252,0.0,2900.0,46.23625326156616,9.13466,0.12089133262634277,0.730687,56.46036458015442,0.00701499311253,1.2261073589324951,2000,2.20944,180.6432385444641,-0.00348238786682,9018.95274591446
891.712504118,0.182483119677,-6.98491930962e-10,34.61416983604431,667.307408546,278.65,2800.0,9.08612,0.00504940585233,2000,2.20934,0.0,0.10125928556,514.1,0.730625,34.828129053115845,0.0,1.2869582176208496,0.0,2800.0,43.032474756240845,9.1097,0.1383810043334961,0.729668,58.11330008506775,0.00946599058807,1.2344138622283936,2000,2.20675,179.11185431480408,-0.00504940655082,9202.89917230606
885.377608707,0.176915365107,-1.51339918375e-09,34.22048091888428,660.356259908,271.9,2800.0,8.94988,0.00509472831618,2000,2.19526,0.0,0.0889697337097,490.7,0.725424,34.91378569602966,-7.45058414964e-09,1.2498762607574463,0.0,2900.0,44.2074773311615,8.9823,0.10706901550292969,0.724092,57.84575152397156,0.00861745141447,1.2506630420684814,2000,2.19164,179.55505466461182,-0.00509472982958,9386.803591966629
926.746087124,0.216675130332,-1.86264514923e-09,34.322994232177734,685.932387339,297.4,2900.0,8.95644,0.00440104026347,2000,2.19525,0.0,0.0934608580308,551.3,0.72558,35.216649770736694,7.45058414964e-09,1.2699894905090332,0.0,2800.0,43.658162117004395,8.98226,0.1154775619506836,0.72453,58.79143500328064,0.00677603762597,1.2586193084716797,2000,2.19237,180.38661098480225,-0.00440104212612,9571.597604513168
956.709856749,0.206342254205,8.14907252789e-10,34.71199560165405,673.57457642,277.7,2800.0,8.72288,7.56699591875e-10,2000,2.17122,0.0,0.105556855814,547.5,0.717062,34.64688563346863,0.0,1.2931702136993408,0.0,2800.0,43.51481080055237,8.76901,0.11570596694946289,0.715169,58.6913366317749,2.23517417908e-08,1.2437429428100586,2000,2.16595,180.60976219177246,5.82076609135e-11,9756.928061008453
960.194145733,0.213802065804,3.20142135024e-09,35.10522222518921,687.213167438,285.75,2900.0,8.74847,0.00255593442125,2000,2.17122,0.0,0.104560423988,580.45,0.717062,34.84024691581726,0.0,1.2981646060943604,0.0,2700.0,42.93007183074951,8.76901,0.10276055335998535,0.716183,55.824015855789185,0.00786507036537,1.2311406135559082,2000,2.16888,177.15303802490234,-0.00255593121983,9938.40373134613
973.795866699,0.240441373546,-2.43016984314e-09,34.31446194648743,648.811151261,259.7,2900.0,8.79428,0.00413188980019,2000,2.17403,0.0,0.0949515173536,586.9,0.718156,35.39036226272583,0.0,1.2779045104980469,0.0,2700.0,46.61040544509888,8.79362,0.10733461380004883,0.718125,57.69289946556091,0.00660648103803,1.2431933879852295,2000,2.1741,182.3839304447174,-0.00413189223036,10125.346989393234
993.979425089,0.261350752973,1.62981450558e-09,34.50555896759033,671.472961109,286.25,2900.0,8.7793,0.00317434128374,2000,2.17262,0.0,0.0905905761851,623.45,0.717575,35.04741191864014,-7.45058015283e-09,1.2839305400848389,0.0,2800.0,45.31036114692688,8.78122,0.0925283432006836,0.71747,57.25220847129822,0.00940908677876,1.239990234375,2000,2.1724,180.4665858745575,-0.00317433965392,10310.32410788536
975.353469261,0.221025412752,3.41970007867e-10,34.310906410217285,688.601996802,302.7,2900.0,8.36283,0.00585340370162,2000,2.12567,0.0,0.0938173988717,566.9,0.700709,32.21605920791626,7.45058414964e-09,1.280977725982666,0.0,2900.0,44.8149836063385,8.37851,0.1207115650177002,0.700045,46.773696422576904,0.00852440204471,1.142150640487671,2000,2.1238,166.18659925460815,-0.00585340335965,10481.183315753937
936.015336413,0.205240578451,2.32830643654e-10,32.10846471786499,683.477512432,295.7,2900.0,8.22187,0.0,2000,2.11053,0.0,0.093792911021,502.3,0.695306,31.753217220306396,-2.22044604925e-16,1.181771993637085,0.0,2800.0,34.05912184715271,8.25265,0.12207865715026855,0.694025,48.99798035621643,4.77395900589e-15,1.124457597732544,2000,2.1068,155.3317210674286,2.32830643654e-10,10640.457915306091
951.307500233,0.193910974162,-1.51339918375e-09,31.760865211486816,670.184444761,284.1,2900.0,8.24857,-1.86264514923e-09,2000,2.11053,0.0,0.0851224694406,539.8,0.695306,32.36884021759033,0.0,1.1910955905914307,0.0,2900.0,32.952425479888916,8.25265,0.12293267250061035,0.695128,49.86818480491638,1.4901156753e-08,1.142652988433838,2000,2.11004,159.72460985183716,3.49245965481e-10,10804.854236125946
965.304137306,0.210328735412,-8.8766682893e-10,32.02007484436035,690.934423444,297.85,2900.0,8.27098,0.00437757936015,2000,2.11053,0.0,0.0991703173101,575.65,0.695306,31.87718391418457,7.45058414964e-09,1.1923811435699463,0.0,2800.0,30.73113703727722,8.25265,0.11133337020874023,0.696078,53.09344458580017,0.00969055946916,1.1445324420928955,2000,2.11275,155.42302250862122,-0.00437758024782,10964.30873966217
982.586769705,0.214376015351,-1.25146470964e-09,32.133624792099,689.626853813,295.55,2900.0,8.1158,0.0120994231256,2000,2.10043,0.0,0.0993896228868,601.8,0.691795,31.972463130950928,0.0,1.1984705924987793,0.0,2900.0,31.698901414871216,8.16965,0.11554527282714844,0.68949,47.989718437194824,0.006848864723,1.1301090717315674,2000,2.09381,151.73785662651062,-0.0120994243771,11120.080713033676
970.933570076,0.218327597613,-3.20142135024e-10,32.342686891555786,674.810667891,286.75,2900.0,7.95283,2.32830643654e-10,2000,2.07765,0.0,0.0899593128026,567.55,0.683949,32.18102955818176,7.45058414964e-09,1.1952991485595703,0.0,2700.0,35.434651136398315,7.98571,0.09077906608581543,0.682506,48.089022397994995,-2.23517400144e-08,1.1406559944152832,2000,2.07353,156.46070504188538,-5.52972778678e-10,11280.285541534424
955.179248885,0.18199171462,-3.49245965481e-10,31.940760374069214,676.102351719,291.9,2800.0,7.97987,0.00228950788733,2000,2.07765,0.0,0.0853948820592,553.55,0.683949,32.44683074951172,7.45058414964e-09,1.1844244003295898,0.0,2800.0,35.59563946723938,7.98571,0.12222003936767578,0.683669,47.89684462547302,0.0041612717323,1.1404411792755127,2000,2.07692,155.80184674263,-0.00228950823657,11439.815767288208
1014.09173155,0.22206298614,-1.10594555736e-09,31.86532473564148,683.14854717,294.25,2900.0,7.89509,0.00286939210491,2000,2.06638,0.0,0.0909674696977,621.4,0.680112,32.23879957199097,0.0,1.1810696125030518,0.0,2800.0,32.58461380004883,7.89617,0.10134553909301758,0.68007,52.16773056983948,0.00826024729759,1.1386144161224365,2000,2.06624,156.72472739219666,-0.00286939321086,11600.228137016296
994.871202719,0.183152035091,-8.14907252789e-10,31.85740637779236,684.637247015,292.8,2900.0,7.70722,0.00254330749158,2000,2.04584,0.0,0.0862956883848,612.7,0.673228,32.08759570121765,-7.45058414964e-09,1.1914632320404053,0.0,2900.0,30.755520343780518,7.73569,0.09782695770263672,0.672002,52.26547884941101,0.00975978281349,1.1324937343597412,2000,2.04216,154.64773654937744,-0.00254330830649,11759.098186969757
994.652703209,0.239844783055,1.15323928185e-09,32.23942756652832,692.163997908,303.0,2900.0,7.70089,0.000664441951812,2000,2.04471,0.0,0.094606640571,626.0,0.672827,31.786212921142578,-7.45059036689e-09,1.196619987487793,0.0,2900.0,30.9070987701416,7.72695,0.10399889945983887,0.671693,52.83299779891968,0.00507712736726,1.13596773147583,2000,2.04134,155.50285148620605,-0.000664440798573,11918.176527023315
963.010953988,0.203373006788,3.72529029846e-09,32.02384877204895,692.854068329,301.8,2900.0,7.74258,1.16415321827e-09,2000,2.04621,0.0,0.0998754322955,560.95,0.673317,32.178287744522095,0.0,1.1818766593933105,0.0,2800.0,30.67432975769043,7.73851,0.11371803283691406,0.673509,49.72501516342163,0.0,1.1352574825286865,2000,2.04673,153.60672855377197,2.56113708019e-09,12075.559995412827
1043.19881135,0.241074134346,1.16415321827e-10,31.8661789894104,680.669727181,290.85,3000.0,7.70098,0.00191532762256,2000,2.04621,0.0,0.0858554353694,643.2,0.673317,31.93127179145813,0.0,1.1834721565246582,0.0,2800.0,32.53220319747925,7.73851,0.10041975975036621,0.671688,49.93283033370972,0.00679716048762,1.1314940452575684,2000,2.04135,156.1524703502655,-0.00191532750614,12235.526074409485
1013.67593318,0.239841873308,-1.97906047106e-09,31.98583173751831,697.787009051,292.7,2900.0,7.52499,-1.2805685401e-09,2000,2.02236,0.0,0.088333715068,638.55,0.665318,32.43895387649536,7.45058503782e-09,1.1981768608093262,0.0,2800.0,33.97169208526611,7.55615,0.10386371612548828,0.663937,49.83034348487854,0.0,1.145780324935913,2000,2.01823,156.5778350830078,-6.98491930962e-10,12395.979579925537
1022.10461304,0.259593788241,-1.1823431123e-09,31.845458030700684,698.477630279,307.0,2900.0,7.56998,0.00104562098204,2000,2.02236,0.0,0.086009759795,659.6,0.665318,30.42681908607483,0.0,1.1824307441711426,0.0,2700.0,31.09886932373047,7.55615,0.11687397956848145,0.665945,47.50819373130798,0.0082259112969,1.0799376964569092,2000,2.02419,148.45690608024597,-0.00104562216438,12548.216482162476
960.975150563,0.172105150839,5.82076609135e-10,30.580392122268677,680.974529626,296.3,2900.0,7.52768,2.32830643654e-10,2000,2.02027,0.0,0.0862434619535,547.4,0.664622,31.09252142906189,0.0,1.1351981163024902,0.0,2800.0,26.359941482543945,7.54034,0.09787583351135254,0.66408,47.15870666503906,0.0,1.0847313404083252,2000,2.01859,143.21466779708862,3.49245965481e-10,12695.135018348694
956.211638446,0.208759560055,-1.04773789644e-09,30.9576473236084,693.692410222,307.8,2900.0,7.56253,0.00500810786616,2000,2.02027,0.0,0.0871141569693,559.45,0.664622,30.30405616760254,0.0,1.1424980163574219,0.0,2700.0,26.549811124801636,7.54034,0.10822153091430664,0.665573,47.2626097202301,0.00983988959342,1.0724635124206543,2000,2.02321,142.51067757606506,-0.0050081089139,12841.288618087769
