MaxKL,MinReturn,AveragePolicyStd,LossAfter,MeanKL,ExplainedVariance,MaxReturn,StdReturn,TotalExecTime,AverageReturn,Entropy,Time,LossBefore,NumTrajs,ItrTime,Perplexity
0.205319,0.0,1.00326,-0.0135508,0.0203094,0.299108122466,3300.0,858.647191808,10.71969985961914,335.0,2.84233,10.793220043182373,-0.00554248,20,10.793225765228271,17.1557
0.110606,0.0,1.00028,-0.0137662,0.0113743,0.141721029991,2900.0,632.040346813,10.554052591323853,145.0,2.83679,21.412935256958008,-0.0100105,20,10.615841388702393,17.0609
0.0918184,0.0,0.997617,0.0161237,0.0108544,0.2575563208,2200.0,645.193769344,10.318562984466553,215.0,2.83178,31.78525996208191,0.0223014,20,10.36819577217102,16.9757
0.0192546,0.0,1.00302,-0.0195744,0.00406277,0.14799349238,2100.0,457.684389072,10.658870935440063,105.0,2.84293,42.50488638877869,-0.0167967,20,10.714690446853638,17.166
0.0227669,0.0,0.998909,0.0102458,0.00441504,0.367403578946,2100.0,750.732975165,10.665906429290771,480.0,2.83453,53.22537279129028,0.014215,20,10.70687747001648,17.0225
0.145021,0.0,1.0024,-0.00941201,0.0229288,0.25986266299,2800.0,854.678302053,10.685453176498413,595.0,2.84164,63.96363043785095,-0.0021237,20,10.733962774276733,17.1439
0.083218,0.0,1.00187,-0.000356583,0.0223117,0.393533480715,2900.0,997.446740433,10.461958646774292,1010.0,2.84058,74.47110557556152,0.00936115,20,10.503367900848389,17.1257
