Perplexity,MeanKL,Entropy,StdReturn,NumTrajs,LossAfter,ExplainedVariance,AverageReturn,TotalExecTime,MaxKL,MaxReturn,MinReturn,ItrTime,LossBefore,AveragePolicyStd,Time
17.0561,0.479474,2.83651,351.390096616,20,0.0103427,0.191770337305,95.0,16.6205415725708,54.7684,1600.0,0.0,16.926753520965576,0.00468192,0.999438,16.926745891571045
17.1362,0.0,2.84119,0.0,20,-0.0,1,0.0,16.633435487747192,0.0,0.0,0.0,16.894459009170532,-0.0,1.00178,33.83758211135864
17.1362,0.00122385,2.84119,261.533936612,20,0.00422835,0.168943706604,60.0,15.648972272872925,0.0225953,1200.0,0.0,15.83502721786499,0.00706175,1.00178,49.69316029548645
17.1968,0.562343,2.84472,414.095399636,20,0.0547134,0.0771542164579,95.0,16.842955112457275,71.3023,1900.0,0.0,16.913705110549927,-0.0130868,1.00348,66.61364150047302
17.0846,0.0,2.83818,0.0,20,-0.0,1,0.0,16.288074016571045,0.0,0.0,0.0,16.504190921783447,-0.0,1.00018,83.17620706558228
17.0846,9.95992e-05,2.83818,576.606451577,20,-0.0134074,0.393499655983,195.0,16.391061782836914,0.000617081,2500.0,0.0,16.497536420822144,-0.0127252,1.00018,99.68015336990356
16.9763,101.619,2.83182,202.175666192,20,20.9725,0.233621534388,75.0,13.988040924072266,6647.1,800.0,0.0,14.024970054626465,-0.0034354,0.997044,113.7382345199585
