AveragePolicyStd,LossAfter,Time,ExplainedVariance,LossBefore,MaxReturn,TotalExecTime,MeanKL,Entropy,ItrTime,MinReturn,Perplexity,AverageReturn,NumTrajs,StdReturn,MaxKL
0.870797,-0.0,23.423476934432983,1,-0.0,0.0,23.33267879486084,0.0,2.5608,23.42348289489746,0.0,12.9461,0.0,20,0.0,0.0
0.870797,-0.0,44.70260310173035,1,-0.0,0.0,21.142860174179077,0.0,2.5608,21.269282341003418,0.0,12.9461,0.0,20,0.0,0.0
0.870797,-0.0,68.24022173881531,1,-0.0,0.0,23.40438938140869,0.0,2.5608,23.534265756607056,0.0,12.9461,0.0,20,0.0,0.0
0.870797,-0.0,91.70480990409851,1,-0.0,0.0,23.33753728866577,0.0,2.5608,23.46084213256836,0.0,12.9461,0.0,20,0.0,0.0
0.870797,-0.0,115.12462735176086,1,-0.0,0.0,23.327593088150024,0.0,2.5608,23.411422967910767,0.0,12.9461,0.0,20,0.0,0.0
0.870797,-0.0,139.34004044532776,1,-0.0,0.0,24.10779857635498,0.0,2.5608,24.211307764053345,0.0,12.9461,0.0,20,0.0,0.0
0.870797,-0.0,163.88864874839783,1,-0.0,0.0,24.462794303894043,0.0,2.5608,24.54319167137146,0.0,12.9461,0.0,20,0.0,0.0
