MaxReturn,MeanKL,Entropy,NumTrajs,MaxKL,MinReturn,TotalExecTime,AverageReturn,Perplexity,ItrTime,LossAfter,AveragePolicyStd,LossBefore,Time,StdReturn,ExplainedVariance
400.0,0.000938029,2.849,20,0.00664783,0.0,16.43575429916382,20.0,17.2706,16.666221857070923,-0.0138638,1.00568,-0.0120008,16.666215419769287,87.1779788708,0.159893312256
0.0,0.0,2.837,20,0.0,0.0,15.492795944213867,0.0,17.0645,15.700684547424316,-0.0,0.999765,-0.0,32.396408796310425,0.0,1
800.0,0.0113817,2.837,20,1.1208,0.0,17.865452766418457,40.0,17.0645,18.00422692298889,0.00334276,0.999765,0.00776069,50.421204805374146,174.355957742,0.102198757935
600.0,1.25988,2.84088,20,149.585,0.0,16.423603057861328,30.0,17.1309,16.652202129364014,0.203543,1.00158,-0.0168345,67.08959531784058,130.766968306,0.032759602794
200.0,4.90787,2.83247,20,496.791,0.0,16.83037781715393,15.0,16.9873,17.00003409385681,0.525932,0.997373,-0.0061786,84.11524105072021,47.6969600708,0.0834050190052
0.0,0.0,2.82938,20,0.0,0.0,17.73812460899353,0.0,16.9349,17.87090492248535,-0.0,0.995909,-0.0,102.00266456604004,0.0,1
1200.0,0.000281997,2.82938,20,0.00327517,0.0,16.08583927154541,85.0,16.9349,16.194988489151,-0.0113444,0.995909,-0.0102401,118.23089861869812,277.983812478,0.17942860931
