ExplainedVariance,ItrTime,MaxKL,StdReturn,AveragePolicyStd,AverageReturn,Entropy,TotalExecTime,Perplexity,LossBefore,Time,LossAfter,NumTrajs,MinReturn,MeanKL,MaxReturn
0.143977069532,15.903019666671753,58.7973,370.506410201,0.999438,85.0,2.83651,15.812206268310547,17.0561,0.0149781,15.903014183044434,-0.0915847,20,0.0,0.675599,1700.0
0.171698925503,13.748506784439087,0.233588,438.634243989,1.00692,140.0,2.85149,13.505531787872314,17.3135,0.0204578,29.660682201385498,0.0197653,20,0.0,0.00100694,1800.0
0.0662112682408,14.020337581634521,0.0488906,245.153013443,1.01207,70.0,2.86172,13.86262583732605,17.4915,0.00820181,43.70727252960205,0.00769353,20,0.0,0.000358873,1100.0
0.173670204111,15.350289583206177,46.3306,108.972473589,1.01416,25.0,2.86582,15.155850172042847,17.5634,-0.0049049,59.059876680374146,0.0301234,20,0.0,0.369744,500.0
0.176022414231,17.371911764144897,47.7344,143.090880213,1.01291,45.0,2.86337,17.11946439743042,17.5204,0.0287399,76.45587658882141,0.037009,20,0.0,0.746598,600.0
0.381700340213,15.474295854568481,16.4615,284.429253067,1.02033,110.0,2.87774,15.4286470413208,17.774,0.0244368,91.94015669822693,0.0401182,20,0.0,0.085205,1100.0
1,16.54796528816223,0.0,0.0,1.02671,0.0,2.88995,16.43585991859436,17.9925,-0.0,108.50095844268799,-0.0,20,0.0,0.0,0.0
