TotalExecTime,AveragePolicyStd,LossAfter,MaxReturn,ExplainedVariance,MinReturn,MaxKL,NumTrajs,Time,AverageReturn,LossBefore,Perplexity,Entropy,StdReturn,ItrTime,MeanKL
16.27078866958618,1.0,17.8277,800.0,0.328188916891,0.0,6948.56,20,16.636945247650146,65.0,-0.00386877,17.0795,2.83788,200.686322404,16.636950969696045,113.608
16.123441219329834,0.998068,-0.114602,900.0,0.0386497182101,0.0,105.192,20,33.0435791015625,45.0,-0.00116088,17.0135,2.83401,196.150452459,16.38657808303833,2.49162
16.93690848350525,0.997783,-0.361287,500.0,0.0497721002528,0.0,69.3753,20,50.13632583618164,25.0,0.0115556,17.0036,2.83343,108.972473589,17.074162483215332,1.03792
16.669787168502808,1.00067,-0.0,0.0,1,0.0,0.0,20,66.97709274291992,0.0,-0.0,17.1022,2.83921,0.0,16.79124879837036,0.0
16.590128421783447,1.00067,0.0199702,100.0,0.116092330854,0.0,52.9015,20,83.82797908782959,10.0,0.0128439,17.1022,2.83921,30.0,16.80659008026123,0.671279
15.794874668121338,1.00389,-0.0221622,800.0,0.0946389745176,0.0,3.56656,20,99.7808825969696,75.0,-0.00616548,17.2124,2.84563,225.554871373,15.932822704315186,0.0511242
15.411987781524658,1.00234,-0.0171983,500.0,0.045529280853,0.0,10.53,20,115.37512803077698,25.0,0.00399229,17.1594,2.84255,108.972473589,15.560746669769287,0.293042
