MeanKL,LossBefore,AveragePolicyStd,NumTrajs,StdReturn,MinReturn,LossAfter,TotalExecTime,ExplainedVariance,MaxKL,Entropy,Time,Perplexity,AverageReturn,ItrTime,MaxReturn
0.00494257,-0.00676064,0.999438,20,85.2936105462,0.0,-0.0103355,16.272868871688843,0.0240962838642,0.302384,2.83651,16.557489156723022,17.0561,35.0,16.557495594024658,300.0
0.000572561,0.0221541,0.99597,20,96.3068014213,0.0,0.0201195,16.35196805000305,0.169565017438,0.0246755,2.82975,33.1825635433197,16.9412,35.0,16.598677158355713,400.0
0.000489538,0.0157834,1.00149,20,416.503301307,0.0,0.0140857,16.78677487373352,0.233549140196,0.0047049,2.84083,50.205960750579834,17.1299,205.0,16.99788188934326,1300.0
0.000107025,-0.00783804,1.00545,20,261.916017074,0.0,-0.00848091,16.81096053123474,0.133063501869,0.000777196,2.84872,67.24011969566345,17.2656,120.0,17.02605366706848,1000.0
0.000501173,0.0167175,1.00348,20,176.847391838,0.0,0.0157106,17.318373680114746,0.032889380886,0.0217854,2.8448,84.84461092948914,17.1981,85.0,17.588025093078613,700.0
0.00135646,-0.00570728,1.00769,20,62.2494979899,0.0,-0.00849014,16.469984769821167,0.0486158427759,0.0871179,2.85316,101.53250241279602,17.3425,25.0,16.67123556137085,200.0
0.132297,-0.000399653,1.00628,20,174.570902501,0.0,0.0156291,15.301405429840088,0.0495628455174,15.7855,2.8503,117.06267547607422,17.293,45.0,15.498247623443604,800.0
