Time,StdReturn,Entropy,TotalExecTime,ItrTime,MeanKL,NumTrajs,MaxReturn,MaxKL,Perplexity,LossAfter,LossBefore,AverageReturn,ExplainedVariance,MinReturn,AveragePolicyStd
5.807101488113403,33.0718913883,1.73658,5.73104453086853,5.8071067333221436,0.283044,40,100.0,2.06558,5.67789,-0.0653125,0.010139,12.5,0.0992236025799,0.0,0.58088
11.789733648300171,61.1861912526,1.74672,5.862879991531372,5.978602170944214,0.0860192,40,300.0,0.49481,5.73575,0.00254032,0.0309136,102.5,0.582684397378,0.0,0.582474
17.898253679275513,106.975464477,1.76217,6.0729475021362305,6.105705261230469,0.0438273,40,600.0,0.329716,5.82509,0.0338987,0.050471,157.5,0.384070767213,0.0,0.587357
24.138996362686157,113.990131152,1.78741,6.191453218460083,6.2356507778167725,0.072656,40,600.0,0.230934,5.97396,0.0104475,0.0313435,172.5,0.33689086633,100.0,0.595236
30.427170276641846,309.192496675,1.80308,6.198150396347046,6.274489402770996,0.0937761,40,1400.0,0.236027,6.06832,-0.0161183,0.0191474,370.0,0.194367376716,100.0,0.600286
36.65741848945618,633.067926845,1.81266,6.1807310581207275,6.226412057876587,0.347768,40,2900.0,0.669881,6.1267,-0.029898,0.0566857,1385.0,0.367385577273,500.0,0.603549
42.90111780166626,856.44249661,1.841,6.171257019042969,6.237220287322998,0.288294,40,7200.0,0.765393,6.30283,-0.0690963,0.025124,5347.5,0.830148841887,3300.0,0.612254
