LossBefore,ExplainedVariance,StdReturn,MeanKL,AveragePolicyStd,NumTrajs,Entropy,MinReturn,LossAfter,Time,AverageReturn,MaxKL,MaxReturn,Perplexity,ItrTime,TotalExecTime
0.0309658,0.0372334842944,159.980467558,0.425977,0.58088,40,1.73658,0.0,-0.0270456,4.775291919708252,87.5,1.17146,700.0,5.67789,4.775294542312622,4.686929225921631
0.00722261,0.448366115698,819.142081693,0.438457,0.590525,40,1.76755,700.0,-0.10157,9.524125337600708,2172.5,1.05144,5000.0,5.85646,4.745934963226318,4.66064977645874
-0.0606844,0.940059334032,530.041271978,0.284587,0.591515,40,1.77116,4900.0,-0.122021,14.05833101272583,6457.5,0.893534,7400.0,5.87765,4.529874086380005,4.495753049850464
-0.0548253,0.988126368374,271.799558499,0.0781198,0.582414,40,1.74081,6700.0,-0.0811318,19.498597860336304,7475.0,0.27092,7900.0,5.70198,5.425804615020752,5.394203186035156
-0.0310407,0.985333701895,299.906235347,0.0660683,0.574008,40,1.7134,6500.0,-0.0512611,24.162351608276367,7457.5,0.152489,7900.0,5.5478,4.660006284713745,4.608867883682251
-0.0346333,0.990049779799,302.065804089,0.0209763,0.568697,40,1.69788,6800.0,-0.0474427,30.05860471725464,7597.5,0.141986,8300.0,5.46236,5.876685619354248,5.8147361278533936
-0.0380595,0.994663857203,225.554871373,0.0123481,0.563345,40,1.68056,7200.0,-0.0489291,35.72032403945923,7775.0,0.173831,8200.0,5.36859,5.648046016693115,5.580071926116943
