Time,TotalExecTime,Entropy,AverageReturn,StdReturn,MinReturn,LossBefore,MaxKL,ExplainedVariance,NumTrajs,MaxReturn,MeanKL,ItrTime,AveragePolicyStd,Perplexity,LossAfter
17.24485683441162,16.90408754348755,2.83651,60.0,220.0,0.0,-0.00242307,88.8698,0.116606579627,20,1000.0,0.957152,17.244863033294678,0.999438,17.0561,-0.152229
35.42439126968384,17.992202043533325,2.83409,20.0,87.1779788708,0.0,-0.0121101,38.4819,0.0410759519407,20,400.0,0.447606,18.16213035583496,0.998162,17.0149,-0.0147381
50.72437238693237,15.108723402023315,2.82803,115.0,345.362128787,0.0,9.36575e-05,0.00418811,0.243306066349,20,1200.0,0.000414066,15.271071910858154,0.995133,16.9122,-0.00128766
66.24153184890747,15.30821943283081,2.82808,10.0,43.5889894354,0.0,0.00722088,0.000516411,0.131910799505,20,200.0,3.14414e-05,15.5012788772583,0.995152,16.9129,0.00693838
81.85137629508972,15.461361646652222,2.83169,0.0,0.0,0.0,-0.0,0.0,1,20,0.0,0.0,15.594616174697876,0.996955,16.9741,-0.0
98.65305614471436,16.708712577819824,2.83169,0.0,0.0,0.0,-0.0,0.0,1,20,0.0,0.0,16.758938550949097,0.996955,16.9741,-0.0
115.43613195419312,16.645320892333984,2.83169,90.0,349.141805002,0.0,0.00434157,0.836622,0.221772536277,20,1600.0,0.00605131,16.767436027526855,0.996955,16.9741,0.00228021
