StdReturn,Perplexity,Entropy,Time,NumTrajs,AveragePolicyStd,ExplainedVariance,MeanKL,MinReturn,TotalExecTime,MaxReturn,MaxKL,LossAfter,LossBefore,ItrTime,AverageReturn
62.2494979899,13.0471,2.56857,6.650790452957153,20,0.87453,0.939989680693,0.0276414,800.0,6.567492723464966,1100.0,0.304163,-0.0265774,-0.0162227,6.650792598724365,975.0
110.792599031,12.8372,2.55235,13.16739559173584,20,0.867582,0.9236955747,0.0459839,600.0,6.417444705963135,1000.0,0.362049,-0.0249681,-0.00591099,6.5128254890441895,935.0
70.0,12.7993,2.54939,19.610188007354736,20,0.866182,0.940419092065,0.00602483,900.0,6.382256269454956,1100.0,0.086279,-0.00579693,-0.0010304,6.43895959854126,990.0
62.449979984,12.7927,2.54888,25.91923713684082,20,0.865824,0.942022844579,0.00544164,900.0,6.252302646636963,1100.0,0.0805833,-0.0141798,-0.00751005,6.297876596450806,1010.0
215.116247643,12.7448,2.54512,32.340774059295654,20,0.864354,0.892898363492,0.00497594,300.0,6.366931200027466,1100.0,0.0457684,-0.00784105,-0.00150757,6.415781736373901,915.0
70.0,12.7352,2.54437,38.91354203224182,20,0.864038,0.942605771633,0.0120089,900.0,6.5244834423065186,1100.0,0.0488829,-0.00151494,0.00388958,6.555094242095947,990.0
90.9670269933,12.76,2.54631,45.15799021720886,20,0.865016,0.938754099647,0.0057669,700.0,6.190396785736084,1100.0,0.0667088,-0.0108143,-0.0022024,6.234637022018433,985.0
