NumTrajs,LossAfter,LossBefore,MaxReturn,Perplexity,AverageReturn,ItrTime,TotalExecTime,AveragePolicyStd,MinReturn,ExplainedVariance,Entropy,Time,MeanKL,StdReturn,MaxKL
20,-0.141399,-0.0124147,16300.0,14.1457,12430.0,11.62463665008545,11.525577306747437,0.917354,9000.0,0.738943125393,2.64941,11.624634504318237,0.935396,1667.06328614,3.09905
20,-0.0196029,-0.0032948,21100.0,13.9712,20165.0,11.66617727279663,11.59644865989685,0.912197,17300.0,0.960021184171,2.637,23.295022010803223,0.0491899,1026.77894408,0.297744
20,-0.0194983,-0.000744492,21500.0,13.9482,20825.0,11.686143159866333,11.653023719787598,0.910986,19600.0,0.987201553278,2.63535,34.99091696739197,0.0516517,465.698400255,0.304708
20,-0.0188335,-0.00440999,21600.0,13.943,20710.0,11.901235818862915,11.81709098815918,0.910437,19400.0,0.980944944768,2.63498,46.8996901512146,0.0387955,609.015599143,0.248078
20,-0.0511472,-0.0196076,21700.0,13.9123,20545.0,12.028365135192871,11.956163883209229,0.909359,17100.0,0.960719788323,2.63277,58.93289256095886,0.0913788,1035.60368868,0.322786
20,-0.0289283,-0.0198125,21800.0,13.7766,21025.0,11.662374258041382,11.627736806869507,0.904983,20000.0,0.986321161132,2.62297,70.59903478622437,0.0115138,522.374386815,0.117012
20,-0.0203128,-0.0106384,21800.0,13.6408,21190.0,10.798519849777222,10.76398491859436,0.900447,19900.0,0.987128348188,2.61306,81.40734267234802,0.0201214,466.797600679,0.237528
