dLoss,Time,0Entropy,LossBefore,1EnvExecTime,0AveragePolicyStd,1Perplexity,0AverageReturn,MeanKL,1Entropy,ItrTime,1PolicyExecTime,0Perplexity,1NumTrajs,1MinReturn,1AveragePolicyStd,1AverageReturn,1ProcessExecTime,1ExplainedVariance,0NumTrajs,0ProcessExecTime,MeanKLBefore,0StdReturn,ComputeUpdatedDistTime,LossAfter,0EnvExecTime,0PolicyExecTime,0MinReturn,1MaxReturn,1StdReturn,0MaxReturn,0ExplainedVariance
0.00485110306909,2417.9219856262207,2.64581,2.40106629024e-10,24.01546549797058,0.908646,14.0959,2924.75,0.00930303614587,2.64589,91.38571906089783,25.74743914604187,14.0948,400,0.0,0.908726,4609.0,0.8884713649749756,0.112017147178,400,0.939281702041626,1.1175869119e-09,4172.33896484,0.40985965728759766,-0.00485110282898,24.584704637527466,7.012470245361328,0.0,18600.0,4439.19125517,18100.0,0.0501082216898
0.00430449973792,2507.5650646686554,2.64519,3.72529063153e-10,23.689388036727905,0.908315,14.0855,3237.75,0.00817459728569,2.64515,88.70151400566101,25.24994659423828,14.0861,400,0.0,0.908315,7528.0,0.8945791721343994,0.21765154998,400,0.9146194458007812,-2.60770383065e-09,4144.99697678,0.3486597537994385,-0.00430449936539,24.748764038085938,6.846859455108643,0.0,20000.0,6582.79697393,18200.0,0.0628198064755
0.00694287841907,2596.0864057540894,2.6587,-5.82076609135e-11,23.72170877456665,0.914574,14.3068,3331.0,0.00923262350261,2.66074,87.77885293960571,25.553638219833374,14.2777,400,0.0,0.915558,6076.5,0.8285503387451172,0.179679080769,400,0.877885103225708,-7.45058015283e-09,4565.75174533,0.3336167335510254,-0.00694287847728,24.524362325668335,6.1000776290893555,0.0,20800.0,5613.06491589,18800.0,0.0596062846773
0.00290121176658,2683.879013299942,2.6506,1.7826097265e-09,23.7310574054718,0.911103,14.1556,2584.25,0.00688141305,2.65011,86.79638504981995,23.91612434387207,14.1625,400,0.0,0.910909,6232.5,0.8245284557342529,0.116311811045,400,0.8947358131408691,-7.45058181817e-10,4234.87626,0.32018518447875977,-0.00290120998397,24.53151249885559,6.019679069519043,0.0,20000.0,6618.62098552,18100.0,0.0374350886787
0.00379614518024,2772.4750204086304,2.63894,3.25962867809e-10,23.61332941055298,0.905804,14.0416,3152.25,0.00958118215203,2.64203,87.76886558532715,26.09243416786194,13.9984,400,0.0,0.907211,8836.25,0.8252167701721191,0.207113012677,400,0.8601925373077393,1.13621423381e-08,4546.56408043,0.3453652858734131,-0.00379614485428,24.14588975906372,7.3702392578125,0.0,21200.0,7436.74061249,19700.0,0.0455850126774
0.00261183038238,2859.0182206630707,2.62223,9.48784828481e-10,23.411243677139282,0.898222,13.7916,2253.5,0.00614711362869,2.62406,85.6748399734497,24.145315170288086,13.7664,400,0.0,0.899116,4975.0,0.8540899753570557,0.154800640276,400,0.8531112670898438,-1.4901156975e-09,3466.39405579,1.0639538764953613,-0.00261182943359,24.45955491065979,6.036872625350952,0.0,20400.0,6565.09900915,15200.0,0.0410786059514
0.00489506112644,2947.6300773620605,2.63623,8.03265731708e-10,23.550233602523804,0.905037,13.9836,2733.5,0.00830455683172,2.63788,87.89760065078735,24.808155059814453,13.9605,400,0.0,0.905912,7370.25,0.9053125381469727,0.164146568119,400,0.8879756927490234,-5.77419756453e-09,4697.53954214,0.3773529529571533,-0.00489506032318,23.624844074249268,9.11853551864624,0.0,21100.0,6880.61334021,19300.0,0.038092912831
0.00288776211091,3034.56232714653,2.61158,6.57746579424e-10,23.773906230926514,0.894308,13.6569,3292.75,0.00790784042329,2.61425,86.16528844833374,24.246365070343018,13.6206,400,0.0,0.895585,7728.75,0.8838000297546387,0.139951045307,400,0.9186861515045166,1.08033404445e-08,5048.50199936,0.3360462188720703,-0.00288776145317,24.497579336166382,6.728924036026001,0.0,20300.0,7444.4441322,20200.0,0.0447258782414
0.00365885595966,3126.1192548274994,2.59603,-7.71251507103e-10,23.71208882331848,0.887619,13.3809,2937.5,0.00918126665056,2.59383,90.80680775642395,25.00979447364807,13.4104,400,0.0,0.886707,7681.25,0.8394761085510254,0.139180923451,400,0.9162943363189697,7.45055017681e-10,3788.82485079,0.42671966552734375,-0.00365885673091,24.586185693740845,9.526910543441772,0.0,21000.0,7029.10545073,16800.0,0.0535624860935
0.00499912451487,3214.400067090988,2.5794,1.93249438674e-09,23.52271294593811,0.879976,13.1786,4287.25,0.00832712464035,2.57859,87.4807755947113,24.027040004730225,13.1892,400,0.0,0.879682,6331.5,0.8432424068450928,0.160613817565,400,0.9450592994689941,-1.67638114501e-09,5937.7699886,0.37854862213134766,-0.00499912258238,26.387979984283447,6.462003231048584,0.0,20500.0,6468.09150755,19300.0,0.0572696689485
0.00306294978218,3304.6382579803467,2.57733,1.1976226677e-09,23.744669198989868,0.878904,13.2228,4438.75,0.00665127392858,2.58194,89.5194137096405,26.461355686187744,13.162,400,0.0,0.880868,8268.25,0.8538141250610352,0.198448632505,400,0.875018835067749,6.51926157502e-09,5288.36680247,0.30063867568969727,-0.00306294858456,23.671249389648438,8.88251781463623,0.0,20600.0,7198.2370715,19400.0,0.0715078251036
0.00372424369998,3392.9127213954926,2.57132,1.37224565044e-09,23.6115620136261,0.87595,13.0631,2619.5,0.00901571474969,2.56979,86.76993656158447,24.407028913497925,13.083,400,0.0,0.875295,8014.75,0.826103925704956,0.15988671518,400,0.9909613132476807,-2.98023317136e-09,3325.06687903,0.33733582496643066,-0.00372424232773,25.289575815200806,6.431889057159424,0.0,20900.0,7361.26398369,16700.0,0.0508920107473
0.00561946191883,3481.20481300354,2.57475,-1.12631826088e-09,23.919930934906006,0.877468,13.2204,2099.0,0.00752283632755,2.58176,87.44349098205566,26.56197738647461,13.1281,400,0.0,0.880572,4569.25,0.8823063373565674,0.109841752811,400,0.8555862903594971,-2.98023472567e-09,4101.46912703,0.35233211517333984,-0.00561946304515,23.5329852104187,6.590794086456299,0.0,19500.0,4866.72676832,18100.0,0.0307842279616
