MeanKL,NumTrajs,StdReturn,MinReturn,AveragePolicyStd,LossAfter,ExplainedVariance,Time,AverageReturn,MaxReturn,ItrTime,Entropy,TotalExecTime,Perplexity,MaxKL,LossBefore
0.0167323,20,563.38264084,0.0,1.12957,-0.00168375,0.379363102739,19.837209701538086,440.0,2300.0,19.837212800979614,3.08155,19.67842721939087,21.7921,4.15404,0.00515715
0.00470614,20,727.667506489,0.0,1.13249,-0.00804156,0.328675843279,39.349064350128174,650.0,2900.0,19.50885581970215,3.0867,19.428484201431274,21.9048,0.283302,-0.00477214
0.000955898,20,701.498396292,0.0,1.13114,0.00221337,0.306369030844,58.91748809814453,530.0,2500.0,19.564497470855713,3.08432,19.506261587142944,21.8526,0.349611,0.00385149
0.00702133,20,388.072158239,0.0,1.13223,-0.00698533,0.30829517169,76.59293580055237,320.0,1300.0,17.670284748077393,3.08625,17.605823040008545,21.8947,0.774166,-0.00372813
0.00235878,20,772.269383052,0.0,1.13118,0.00202323,0.316970992073,94.1628646850586,460.0,3200.0,17.563978672027588,3.08438,17.466065168380737,21.8539,0.266792,0.00458767
0.00908112,20,564.003546088,0.0,1.13248,0.00777476,0.372615422711,112.21217012405396,570.0,1700.0,18.045328617095947,3.08667,17.86042046546936,21.9041,0.346784,0.0119398
0.00484882,20,643.739077577,0.0,1.13585,-0.00136541,0.337256486536,132.33521842956543,760.0,1800.0,20.113701343536377,3.09264,20.026323318481445,22.0353,5.39317,0.000425704
