Entropy,MeanKL,LossBefore,MinReturn,StdReturn,NumTrajs,Perplexity,AveragePolicyStd,TotalExecTime,MaxKL,LossAfter,ExplainedVariance,Time,ItrTime,MaxReturn,AverageReturn
2.83788,255.06,-0.00416565,0.0,108.972473589,20,17.0795,1.0,14.730435132980347,15282.8,6.1826,0.200316914067,14.970740795135498,14.970747470855713,500.0,25.0
2.83371,0.0,-0.0,0.0,0.0,20,17.0085,0.997925,16.561524391174316,0.0,-0.0,1,31.712265014648438,16.737061500549316,0.0,0.0
2.83371,0.00105295,0.0247051,0.0,177.482393493,20,17.0085,0.997925,16.472086906433105,0.0157414,0.0211186,0.266029833572,48.274410247802734,16.540847301483154,800.0,50.0
2.84606,5.2487,-0.00527719,0.0,333.878720496,20,17.2199,1.00418,16.41780376434326,594.734,-2.97966,0.234591831916,65.03182172775269,16.750075340270996,1500.0,95.0
2.84343,0.0,-0.0,0.0,0.0,20,17.1745,1.00286,15.890279293060303,0.0,-0.0,1,81.14967179298401,16.106882333755493,0.0,0.0
2.84343,0.0425571,-0.00655007,0.0,329.051667675,20,17.1745,1.00286,16.56064772605896,2.49164,-0.0128032,0.157971957414,97.84187746047974,16.68273425102234,1300.0,135.0
2.84015,0.000490677,0.0150745,0.0,43.5889894354,20,17.1183,1.00127,15.695020914077759,0.019194,0.0135235,0.113643219896,113.63224506378174,15.742973327636719,200.0,10.0
