TotalExecTime,Time,AveragePolicyStd,LossBefore,Entropy,MaxReturn,AverageReturn,Perplexity,MeanKL,ItrTime,NumTrajs,MaxKL,MinReturn,LossAfter,StdReturn,ExplainedVariance
12.792716026306152,13.08523964881897,1.00568,-0.0,2.849,0.0,0.0,17.2706,0.0,13.085245370864868,20,0.0,0.0,-0.0,0.0,1
16.782679796218872,30.121850728988647,1.00568,0.0139457,2.849,200.0,10.0,17.2706,0.0323334,17.02669596672058,20,3.41012,0.0,0.00984047,43.5889894354,0.0726960502314
16.615938663482666,47.05274224281311,1.00916,0.00950651,2.85598,100.0,5.0,17.3914,0.0818245,16.914117097854614,20,12.3558,0.0,0.0151934,21.7944947177,0.018371323392
16.23637056350708,63.461366415023804,1.01152,-0.0166892,2.86073,800.0,80.0,17.4743,0.0700166,16.387186527252197,20,6.9523,0.0,-0.033263,191.311264697,0.105631957599
16.580787897109985,80.2731420993805,1.00737,-0.000370592,2.85238,400.0,40.0,17.3291,24.4119,16.79291605949402,20,1777.74,0.0,1.35413,101.980390272,0.216437925752
17.504371881484985,98.05202317237854,1.00724,-0.0239661,2.8522,700.0,50.0,17.3258,0.00470495,17.75793719291687,20,0.979006,0.0,-0.0269972,162.788205961,0.0925357379042
16.31018042564392,114.59340929985046,1.00118,0.00115273,2.84022,200.0,15.0,17.1195,0.003355,16.525731563568115,20,0.532148,0.0,-0.00018717,47.6969600708,0.0502830634792
