0AverageReturn,1ProcessExecTime,ComputeUpdatedDistTime,1AveragePolicyStd,0ExplainedVariance,0AveragePolicyStd,ItrTime,0StdReturn,1NumTrajs,1AverageReturn,0Entropy,MeanKLBefore,0MaxReturn,0NumTrajs,1PolicyExecTime,1StdReturn,0PolicyExecTime,LossBefore,1ExplainedVariance,0Perplexity,0ProcessExecTime,0MinReturn,Time,0EnvExecTime,1Entropy,MeanKL,1MinReturn,1Perplexity,dLoss,1MaxReturn,1EnvExecTime,LossAfter
79.0,0.281069278717041,0.11015629768371582,0.705582,0.169888636052,0.705937,32.88651084899902,294.888114376,400,884.5,2.14134,3.725291009e-08,1700.0,400,11.117079734802246,1078.80014368,6.542286157608032,-4.65661287308e-09,0.502049097162,8.51082,0.277416467666626,0.0,1155.4225978851318,6.4006288051605225,2.14018,0.00769704673439,0.0,8.50093,0.00420858059078,2800.0,6.862783432006836,-0.0042085852474
87.5,0.28825879096984863,0.0736396312713623,0.69798,0.110696271677,0.701249,33.100406646728516,317.48031435,400,1071.75,2.12804,0.0,1800.0,400,11.01053786277771,1170.60964352,6.7373058795928955,-6.98491930962e-10,0.509417610539,8.3984,0.28377699851989746,0.0,1189.1689748764038,6.485355377197266,2.11861,0.00678274035454,0.0,8.31958,0.0068851665128,2900.0,6.91493821144104,-0.00688516721129
92.5,0.28769874572753906,0.10331416130065918,0.68889,0.15140321845,0.691936,33.501317739486694,308.939719039,400,769.5,2.10118,0.0,1700.0,400,11.435730695724487,994.369021038,6.60688042640686,-2.79396772385e-09,0.474232708064,8.17583,0.27595996856689453,0.0,1223.5775020122528,6.428470134735107,2.09225,0.00764189753681,0.0,8.10311,0.00524534005672,2800.0,7.08176589012146,-0.00524534285069
83.5,0.2760274410247803,0.0914163589477539,0.684125,0.113997447114,0.685978,32.81650972366333,302.618158741,400,669.25,2.08393,0.0,1800.0,400,10.777325630187988,1007.70999673,6.7122602462768555,1.16415321827e-09,0.470640620602,8.036,0.28560376167297363,0.0,1257.0034639835358,6.57623815536499,2.07852,0.00682080630213,0.0,7.99261,0.00526013807394,2900.0,6.700220346450806,-0.00526013690978
112.0,0.30831408500671387,0.07736802101135254,0.680708,0.144011334058,0.682255,34.933119773864746,365.589934216,400,759.0,2.07306,-7.45057793239e-09,1800.0,400,11.911710023880005,1040.51381538,6.74730372428894,2.91038304567e-09,0.315713358704,7.94913,0.2881302833557129,0.0,1292.5557842254639,6.618659973144531,2.06841,0.00873633194715,0.0,7.91227,0.00409758661408,2800.0,7.417451620101929,-0.0040975837037
103.5,0.28664469718933105,0.07745909690856934,0.675588,0.134279486281,0.678298,33.975969076156616,340.569743224,400,811.0,2.06138,0.0,1800.0,400,11.292586088180542,1037.19766679,6.873307943344116,1.01863406599e-09,0.456638361456,7.85681,0.2946813106536865,0.0,1327.3584983348846,6.762711048126221,2.05342,0.0071423985064,0.0,7.79448,0.00500928339898,2800.0,6.986620664596558,-0.00500928238034
91.0,0.3005199432373047,0.0702054500579834,0.670546,0.0902615052699,0.669939,32.56161379814148,321.66597582,400,920.0,2.03663,7.45057837648e-09,1800.0,400,11.392197132110596,1087.86488132,6.007724046707153,-1.2805685401e-09,0.45606443259,7.66476,0.26763248443603516,0.0,1360.6457555294037,5.921520233154297,2.03844,0.00794497318566,0.0,7.67864,0.00376793800388,2900.0,7.245884418487549,-0.00376793928444
93.75,0.18823909759521484,0.07491612434387207,0.664392,0.200395273252,0.664958,23.68458390235901,353.533502656,400,958.0,2.02172,0.0,2400.0,400,7.350273609161377,1130.96684302,5.028975248336792,1.86264514923e-09,0.479012294193,7.55133,0.22532033920288086,0.0,1385.098619222641,5.047734022140503,2.02003,0.00144002214074,0.0,7.53853,0.00139404088259,2900.0,4.542356014251709,-0.00139403901994
101.75,0.1880946159362793,0.07456088066101074,0.661543,0.128101900256,0.6642,22.65356135368347,339.885182819,400,770.25,2.01944,0.0,1900.0,400,7.398492813110352,1000.56980641,4.65474534034729,-2.32830643654e-09,0.475318771044,7.53407,0.19999313354492188,0.0,1408.3969020843506,4.500320196151733,2.01139,0.00665267836303,0.0,7.47367,0.00486125564203,2800.0,4.507838487625122,-0.00486125797033
116.25,0.18898510932922363,0.08363819122314453,0.657623,0.14394645694,0.657901,22.73577094078064,340.677174903,400,583.0,2.00031,7.45057882057e-09,2000.0,400,7.299482822418213,800.694073913,4.684540033340454,-6.053596735e-09,0.346516685687,7.39131,0.20266366004943848,0.0,1431.6852385997772,4.6131272315979,1.99947,0.00877778697759,0.0,7.38517,0.00415384722874,2700.0,4.514686346054077,-0.00415385328233
