NumTrajs,Time,Perplexity,AverageReturn,MinReturn,ItrTime,MeanKL,MaxReturn,StdReturn,LossBefore,TotalExecTime,Entropy,ExplainedVariance,MaxKL,LossAfter,AveragePolicyStd
20,16.41438364982605,17.2706,0.0,0.0,16.41438865661621,0.0,0.0,0.0,-0.0,16.131566047668457,2.849,1,0.0,-0.0,1.00568
20,31.364601373672485,17.2706,35.0,0.0,14.938919067382812,17.5638,700.0,152.561463024,-0.0162599,14.645657539367676,2.849,0.045076897815,1634.31,2.30916,1.00568
20,48.811867237091064,17.1307,145.0,0.0,17.42449975013733,0.00400634,1600.0,437.578564374,-0.0136548,17.247205018997192,2.84087,0.190132021809,1.09025,-0.0183916,1.00158
20,65.45363092422485,17.0142,10.0,0.0,16.63724136352539,0.0737045,200.0,43.5889894354,-0.0106057,16.467237949371338,2.83405,0.0218276367905,12.5066,-0.00455726,0.998194
20,82.96292304992676,16.9242,240.0,0.0,17.481904983520508,3.59227,2600.0,600.333240792,-0.0026508,17.333473920822144,2.82874,0.295687393378,414.944,0.493295,0.99563
20,99.23663854598999,16.9018,340.0,0.0,16.229184865951538,0.0111322,3200.0,821.827232452,0.00414195,16.045128107070923,2.82742,0.227342366572,1.4385,0.000591937,0.994934
20,115.85888123512268,16.9368,0.0,0.0,16.6177875995636,0.0,0.0,0.0,-0.0,16.430503845214844,2.82949,1,0.0,-0.0,0.995957
