Perplexity,ExplainedVariance,MinReturn,ItrTime,LossAfter,AverageReturn,MeanKL,TotalExecTime,AveragePolicyStd,Entropy,StdReturn,MaxReturn,Time,LossBefore,NumTrajs,MaxKL
16.3558,0.293708648142,100.0,7.454206228256226,-0.106914,485.0,1.19817,7.37790060043335,0.982009,2.79458,423.408785927,2000.0,7.454201698303223,0.0162231,40,34.1159
16.6233,0.716953667933,2600.0,7.746077537536621,-0.0675754,4085.0,0.0962158,7.653917551040649,0.991252,2.81081,885.310679931,5700.0,15.204458236694336,-0.0386267,40,9.17192
16.3053,0.650004004084,1900.0,7.349204063415527,-0.0681391,3992.5,0.137034,7.227943181991577,0.981203,2.79149,1041.48631772,5800.0,22.561885595321655,-0.0447695,40,36.9137
15.9444,0.793181299923,3000.0,7.46340799331665,-0.11586,4260.0,0.251085,7.395223140716553,0.97017,2.76911,641.014820421,5700.0,30.031420469284058,-0.0571106,40,13.7463
15.4956,0.623831900411,1300.0,8.01870846748352,-0.104292,3327.5,0.806624,7.962989330291748,0.955917,2.74055,946.833538696,5300.0,38.05764079093933,0.00440659,40,119.098
15.5297,0.513242214082,400.0,8.511682748794556,-0.0652463,2430.0,0.25016,8.450380802154541,0.956394,2.74276,1243.62373731,5100.0,46.57658314704895,-0.00856571,40,3.72258
15.4634,0.702699366575,2500.0,7.166165590286255,-0.0589956,4527.5,0.0978923,7.116000652313232,0.954609,2.73847,1048.09052567,6700.0,53.75585460662842,-0.0233956,40,3.9585
