StdReturn,MaxReturn,MaxKL,Perplexity,TotalExecTime,LossBefore,NumTrajs,AveragePolicyStd,Time,MinReturn,ItrTime,LossAfter,MeanKL,AverageReturn,ExplainedVariance,Entropy
210.416254125,600.0,2.49944,14.8902,19.50415301322937,-0.0029552,20,0.935103,19.61021399497986,0.0,19.610220670700073,-0.0645395,0.280991,115.0,0.207509019293,2.7007
64.0312423743,600.0,0.175382,14.8462,19.173450708389282,-0.00064759,20,0.93379,38.89118194580078,400.0,19.276902675628662,-0.00972885,0.0281676,530.0,0.928865211043,2.69775
134.536240471,600.0,0.201453,14.8414,19.06971573829651,0.0097123,20,0.933508,58.01320552825928,0.0,19.11652183532715,-0.000210861,0.0159261,530.0,0.884246539477,2.69742
66.8954408013,700.0,0.0651959,14.9137,19.504496335983276,0.00837914,20,0.935734,77.70577597618103,500.0,19.683247566223145,0.00334147,0.00902451,605.0,0.93018530534,2.70228
78.1024967591,700.0,0.0212616,14.9763,19.290470123291016,0.00907096,20,0.937952,97.0878038406372,400.0,19.36799955368042,0.00737977,0.000703194,570.0,0.922925484157,2.70647
67.8232998313,700.0,0.048042,15.0444,20.076655864715576,0.00102112,20,0.94017,117.28194260597229,500.0,20.183103561401367,-0.00244326,0.00519712,580.0,0.928563723779,2.711
80.4673846972,800.0,0.191859,15.0521,18.133891344070435,-0.0356893,20,0.940327,135.49573230743408,500.0,18.209036588668823,-0.0432139,0.0135958,605.0,0.924826537146,2.71151
