MaxReturn,Entropy,AveragePolicyStd,ItrTime,LossBefore,TotalExecTime,ExplainedVariance,Time,MaxKL,NumTrajs,MinReturn,Perplexity,StdReturn,AverageReturn,MeanKL,LossAfter
0.0,2.67957,0.92455,11.071204423904419,-0.0,10.945612907409668,1,11.071197748184204,0.0,20,0.0,14.5788,0.0,0.0,0.0,-0.0
0.0,2.67957,0.92455,10.909521102905273,-0.0,10.79909062385559,1,21.98435091972351,0.0,20,0.0,14.5788,0.0,0.0,0.0,-0.0
0.0,2.67957,0.92455,10.776356935501099,-0.0,10.72131896018982,1,32.76962113380432,0.0,20,0.0,14.5788,0.0,0.0,0.0,-0.0
0.0,2.67957,0.92455,11.172247886657715,-0.0,11.094166278839111,1,43.94706678390503,0.0,20,0.0,14.5788,0.0,0.0,0.0,-0.0
0.0,2.67957,0.92455,11.00058364868164,-0.0,10.956079959869385,1,54.95393943786621,0.0,20,0.0,14.5788,0.0,0.0,0.0,-0.0
0.0,2.67957,0.92455,11.183652877807617,-0.0,11.039623737335205,1,66.14284634590149,0.0,20,0.0,14.5788,0.0,0.0,0.0,-0.0
0.0,2.67957,0.92455,11.974135637283325,-0.0,11.89967942237854,1,78.12098932266235,0.0,20,0.0,14.5788,0.0,0.0,0.0,-0.0
