MinReturn,MeanKL,StdReturn,Entropy,ExplainedVariance,Time,AverageReturn,ItrTime,MaxKL,LossAfter,AveragePolicyStd,Perplexity,LossBefore,MaxReturn,NumTrajs,TotalExecTime
0.0,0.0,0.0,2.4367,1,4.197442531585693,0.0,4.197445631027222,0.0,-0.0,0.82843,11.4353,-0.0,0.0,40,4.143730878829956
0.0,0.0137584,390.3123749,2.4367,0.56484706914,8.46548867225647,62.5,4.263714551925659,0.241977,0.000226572,0.82843,11.4353,0.0147353,2500.0,40,4.214446067810059
0.0,0.069056,870.312443896,2.44407,0.563584017856,12.625447511672974,242.5,4.154642820358276,0.733748,-0.049009,0.830815,11.5198,-0.013666,4000.0,40,4.116507291793823
0.0,0.196185,2661.06651552,2.43724,0.692725155072,16.636183977127075,3315.0,4.005234718322754,1.71877,-0.0956888,0.828157,11.4414,-0.0289897,7100.0,40,3.9765663146972656
4000.0,0.552912,957.548954362,2.42274,0.810271570149,20.70788550376892,5410.0,4.067002773284912,1.00384,-0.0841353,0.822769,11.2767,-0.00599067,7900.0,40,4.031923770904541
200.0,1.12479,1041.5583277,2.41975,0.440761373984,24.844910144805908,2437.5,4.131569147109985,2.88867,-0.192394,0.82159,11.243,-0.0271357,4600.0,40,4.09328818321228
300.0,1.44682,738.918128076,2.40618,0.281434033787,29.118887424468994,1350.0,4.268588542938232,2.37677,-0.181624,0.815233,11.0915,0.0106233,3100.0,40,4.235215663909912
