AveragePolicyStd,MinReturn,LossAfter,ExplainedVariance,NumTrajs,Perplexity,ItrTime,AverageReturn,MaxKL,StdReturn,MaxReturn,Time,TotalExecTime,Entropy,LossBefore,MeanKL
0.929406,0.0,-0.0,1,20,14.7277,5.019545555114746,0.0,0.0,0.0,0.0,5.019540786743164,4.954191207885742,2.68973,-0.0,0.0
0.929406,0.0,-0.0,1,20,14.7277,4.821179389953613,0.0,0.0,0.0,0.0,9.843335151672363,4.774805068969727,2.68973,-0.0,0.0
0.929406,0.0,-0.0,1,20,14.7277,4.811352252960205,0.0,0.0,0.0,0.0,14.660534858703613,4.769222974777222,2.68973,-0.0,0.0
0.929406,0.0,-0.0,1,20,14.7277,4.878834247589111,0.0,0.0,0.0,0.0,19.543049812316895,4.82618260383606,2.68973,-0.0,0.0
0.929406,0.0,-0.0,1,20,14.7277,4.979103326797485,0.0,0.0,0.0,0.0,24.526458501815796,4.9269936084747314,2.68973,-0.0,0.0
0.929406,0.0,-0.0,1,20,14.7277,4.656395673751831,0.0,0.0,0.0,0.0,29.1853244304657,4.616989850997925,2.68973,-0.0,0.0
0.929406,0.0,-0.0,1,20,14.7277,5.009005784988403,0.0,0.0,0.0,0.0,34.20006442070007,4.94585919380188,2.68973,-0.0,0.0
