MaxKL,Entropy,LossBefore,MeanKL,AveragePolicyStd,Time,TotalExecTime,MinReturn,MaxReturn,StdReturn,Perplexity,LossAfter,AverageReturn,ExplainedVariance,NumTrajs,ItrTime
0.0,2.56857,-0.0,0.0,0.87453,11.810943603515625,11.71075963973999,0.0,0.0,0.0,13.0471,-0.0,0.0,1,20,11.810950994491577
0.0,2.56857,-0.0,0.0,0.87453,24.012590169906616,12.029469013214111,0.0,0.0,0.0,13.0471,-0.0,0.0,1,20,12.193187236785889
0.0,2.56857,-0.0,0.0,0.87453,35.66786074638367,11.619987726211548,0.0,0.0,0.0,13.0471,-0.0,0.0,1,20,11.651280641555786
0.0,2.56857,-0.0,0.0,0.87453,47.345983266830444,11.630588293075562,0.0,0.0,0.0,13.0471,-0.0,0.0,1,20,11.670130252838135
0.0,2.56857,-0.0,0.0,0.87453,59.895346879959106,12.503417491912842,0.0,0.0,0.0,13.0471,-0.0,0.0,1,20,12.542628526687622
0.0,2.56857,-0.0,0.0,0.87453,72.81315040588379,12.822532415390015,0.0,0.0,0.0,13.0471,-0.0,0.0,1,20,12.90835690498352
0.0,2.56857,-0.0,0.0,0.87453,84.59117579460144,11.710814476013184,0.0,0.0,0.0,13.0471,-0.0,0.0,1,20,11.76693606376648
