AverageReturn,MaxReturn,TotalExecTime,AveragePolicyStd,LossAfter,MaxKL,NumTrajs,MinReturn,MeanKL,ItrTime,Perplexity,ExplainedVariance,StdReturn,LossBefore,Entropy,Time
0.0,0.0,32.6574490070343,0.870797,-0.0,0.0,20,0.0,0.0,32.98073363304138,12.9461,1,0.0,-0.0,2.5608,32.98072862625122
0.0,0.0,31.124330043792725,0.870797,-0.0,0.0,20,0.0,0.0,31.44902491569519,12.9461,1,0.0,-0.0,2.5608,64.43435454368591
0.0,0.0,30.715440273284912,0.870797,-0.0,0.0,20,0.0,0.0,30.982202529907227,12.9461,1,0.0,-0.0,2.5608,95.42033195495605
0.0,0.0,34.13949728012085,0.870797,-0.0,0.0,20,0.0,0.0,34.337793827056885,12.9461,1,0.0,-0.0,2.5608,129.78684520721436
0.0,0.0,32.64024877548218,0.870797,-0.0,0.0,20,0.0,0.0,32.857670545578,12.9461,1,0.0,-0.0,2.5608,162.6652796268463
0.0,0.0,35.016008377075195,0.870797,-0.0,0.0,20,0.0,0.0,35.15425491333008,12.9461,1,0.0,-0.0,2.5608,197.83954524993896
0.0,0.0,31.30863904953003,0.870797,-0.0,0.0,20,0.0,0.0,31.46932601928711,12.9461,1,0.0,-0.0,2.5608,229.32448768615723
