MeanKL,NumTrajs,MaxReturn,AverageReturn,ExplainedVariance,MaxKL,ItrTime,AveragePolicyStd,Time,MinReturn,TotalExecTime,Entropy,Perplexity,LossBefore,LossAfter,StdReturn
0.127266,20,2600.0,445.0,0.250161428803,0.89836,11.972893476486206,0.949513,11.97288727760315,0.0,11.88561224937439,2.73374,15.3903,0.000879768,-0.027493,722.132259354
0.00922305,20,16900.0,7280.0,0.396817888015,0.0311945,11.52760100364685,0.949914,23.505131721496582,0.0,11.451351881027222,2.73462,15.4039,-0.0170998,-0.0218905,4876.53565557
0.052837,20,18500.0,7940.0,0.470435522679,0.180386,11.345186471939087,0.945931,34.864495515823364,600.0,11.281906604766846,2.72607,15.2727,0.00627472,-0.010407,4625.51618741
0.0323441,20,18500.0,10085.0,0.633146811063,0.147907,11.592977285385132,0.947323,46.47714447975159,2700.0,11.556943416595459,2.72921,15.3207,-0.0127823,-0.0283305,4790.9576287
0.060418,20,19300.0,10905.0,0.38647442447,0.35947,12.059223890304565,0.944341,58.544254302978516,1500.0,12.008979320526123,2.72281,15.2231,-0.0213056,-0.0365681,5141.44678082
0.0628844,20,17400.0,9370.0,0.547801754332,0.568247,11.269603729248047,0.939389,69.81973028182983,0.0,11.223751306533813,2.71216,15.0618,-0.0115389,-0.0286914,5352.39198863
0.0952628,20,21600.0,14245.0,0.683110000729,0.397467,11.07533073425293,0.936714,80.9056408405304,0.0,10.995655536651611,2.70639,14.9752,-0.02592,-0.058045,4458.97690059
