TotalExecTime,LossAfter,Entropy,MaxKL,MaxReturn,ItrTime,MeanKL,NumTrajs,Time,Perplexity,LossBefore,StdReturn,ExplainedVariance,MinReturn,AverageReturn,AveragePolicyStd
4.978619337081909,-0.0293938,2.40341,2.19457,300.0,5.0597825050354,0.0211616,40,5.059778451919556,11.0609,-0.00816832,46.837484988,0.0302918911816,0.0,7.5,0.805297
4.61445426940918,-0.0243774,2.39524,2.79805,300.0,4.687741279602051,0.0725598,40,9.752050161361694,10.9709,0.0061454,46.837484988,0.0288992939521,0.0,7.5,0.802029
4.59745717048645,-0.0217393,2.39832,1.97633,500.0,4.643703937530518,0.0516123,40,14.401563882827759,11.0046,0.00631505,160.292701019,0.214792970161,0.0,92.5,0.803437
4.5564775466918945,-0.0345115,2.40147,0.7144,600.0,4.612715005874634,0.0530341,40,19.016821146011353,11.0394,-0.00676761,177.323856263,0.0938868850549,0.0,117.5,0.804752
4.523391962051392,-0.0377551,2.39809,1.1098,900.0,4.5734381675720215,0.111664,40,23.594104766845703,11.0021,0.0105955,220.170388563,0.0919238684106,0.0,195.0,0.803492
6.209629535675049,-0.0536518,2.40339,2.18166,5400.0,6.256046533584595,0.167698,40,29.853868007659912,11.0606,0.00421514,969.532748287,0.2975948404,200.0,1152.5,0.8061
4.683633089065552,-0.0979974,2.40549,3.71429,6200.0,4.734146595001221,0.175876,40,34.591716289520264,11.0839,-0.0346521,1124.17747709,0.612535641225,1100.0,3265.0,0.806857
