TotalExecTime,LossAfter,MaxKL,AveragePolicyStd,Time,Entropy,StdReturn,MinReturn,LossBefore,MaxReturn,MeanKL,AverageReturn,ItrTime,NumTrajs,Perplexity,ExplainedVariance
12.236701250076294,-0.028107,0.814382,0.930467,12.355607271194458,2.69307,146.287388383,0.0,-0.01132,600.0,0.071186,60.0,12.355611801147461,20,14.777,0.0972790215805
11.927463054656982,-0.0369695,1.8944,0.925286,24.420331239700317,2.68175,435.77517139,0.0,-0.00718047,1400.0,0.109456,910.0,12.059759378433228,20,14.6107,0.697637389041
11.859996318817139,-0.0299939,4.17544,0.923667,36.33843183517456,2.67816,437.721372565,0.0,-0.00218434,2500.0,0.0702351,1280.0,11.913593769073486,20,14.5583,0.791951486036
11.373337507247925,-0.0278761,0.286395,0.923083,47.79651737213135,2.67707,456.07017004,1100.0,-0.0105607,3000.0,0.0487384,1700.0,11.4503493309021,20,14.5424,0.712757259215
11.613999843597412,-0.0163085,0.440187,0.920702,59.49165201187134,2.67179,2101.54110119,1400.0,0.00732698,8100.0,0.0843826,4505.0,11.683786869049072,20,14.4658,0.303852338868
11.882572174072266,-0.0461633,0.570485,0.922347,71.48722457885742,2.67545,2748.72243051,9000.0,-0.00757615,20300.0,0.163703,16095.0,11.973570346832275,20,14.5189,0.719254472041
11.955968856811523,-0.0249625,0.177713,0.920523,83.53412294387817,2.67167,4771.63493993,0.0,-0.0154523,22600.0,0.0160079,20650.0,12.042287349700928,20,14.464,0.849654180934
