LossAfter,NumTrajs,Time,ExplainedVariance,AveragePolicyStd,MaxKL,AverageReturn,Entropy,MaxReturn,ItrTime,StdReturn,TotalExecTime,MinReturn,Perplexity,MeanKL,LossBefore
21.449,20,16.10817790031433,0.387074226882,1.00066,11692.5,140.0,2.8392,1700.0,16.10818338394165,383.927076409,15.790425777435303,0.0,17.1021,98.8199,0.00885887
-0.00808987,20,32.46339249610901,0.212686744321,1.00511,7.09339,90.0,2.84806,1800.0,16.335675716400146,392.300904919,16.21812915802002,0.0,17.2543,0.0570193,-0.0150164
-0.00113988,20,50.41901636123657,0.179803122683,1.00136,6.3558,95.0,2.84055,1700.0,17.905239820480347,370.776212829,17.77901315689087,0.0,17.1252,0.0627436,0.00536447
0.0178707,20,67.19109463691711,0.435187455535,1.00279,7.44664,160.0,2.84323,1500.0,16.738237619400024,380.0,16.58660078048706,0.0,17.1712,0.041413,0.000672728
1.28826,20,83.48244309425354,0.0775653331427,1.00299,1114.94,60.0,2.84357,1200.0,16.253271102905273,261.533936612,15.96916127204895,0.0,17.177,32.2924,-0.00133388
-0.0221441,20,99.8042094707489,0.332972429368,1.00272,0.0580209,240.0,2.8429,2700.0,16.29387378692627,606.95963622,16.0900239944458,0.0,17.1655,0.00153082,-0.0192778
0.00343154,20,116.29896688461304,0.59185159196,0.997845,0.00609808,45.0,2.83326,600.0,16.4789559841156,143.090880213,16.258192777633667,0.0,17.0009,0.000541504,0.00543829
