MinReturn,TotalExecTime,ExplainedVariance,Time,AveragePolicyStd,StdReturn,NumTrajs,MaxReturn,Perplexity,LossBefore,AverageReturn,MaxKL,MeanKL,LossAfter,ItrTime,Entropy
0.0,7.8864359855651855,1,7.967565536499023,0.828509,0.0,20,0.0,11.7087,-0.0,0.0,0.0,0.0,-0.0,7.967571020126343,2.46033
0.0,7.7865893840789795,1,15.812386512756348,0.828509,0.0,20,0.0,11.7087,-0.0,0.0,0.0,0.0,-0.0,7.841925382614136,2.46033
0.0,7.417121410369873,1,23.289214849472046,0.828509,0.0,20,0.0,11.7087,-0.0,0.0,0.0,0.0,-0.0,7.4714062213897705,2.46033
0.0,7.7961719036102295,1,31.123335599899292,0.828509,0.0,20,0.0,11.7087,-0.0,0.0,0.0,0.0,-0.0,7.8302624225616455,2.46033
0.0,7.740843772888184,1,38.90886068344116,0.828509,0.0,20,0.0,11.7087,-0.0,0.0,0.0,0.0,-0.0,7.781233072280884,2.46033
0.0,7.783725261688232,1,46.74985194206238,0.828509,0.0,20,0.0,11.7087,-0.0,0.0,0.0,0.0,-0.0,7.830405950546265,2.46033
0.0,7.779456615447998,1,54.61669659614563,0.828509,0.0,20,0.0,11.7087,-0.0,0.0,0.0,0.0,-0.0,7.863166570663452,2.46033
