LossAfter,NumTrajs,AverageReturn,ItrTime,ExplainedVariance,MaxReturn,Perplexity,LossBefore,TotalExecTime,MinReturn,MeanKL,StdReturn,Entropy,AveragePolicyStd,Time,MaxKL
-0.0124569,20,950.0,8.089122533798218,0.109827542033,3500.0,17.1557,0.00493462,8.02958059310913,0.0,0.0787739,928.70878105,2.84233,1.00326,8.08911657333374,0.239016
-0.0278164,20,945.0,7.959645748138428,0.277777181688,4600.0,17.2405,-0.0165441,7.8732898235321045,0.0,0.0405388,1339.20685482,2.84726,1.00583,16.052783250808716,0.305832
-0.0108721,20,2465.0,7.871817350387573,0.464320045267,8800.0,17.0985,0.00180269,7.824484348297119,0.0,0.0379432,2937.39255123,2.83899,1.00174,23.933318853378296,0.194832
-0.0126432,20,6395.0,7.945405721664429,0.5187266071,15000.0,17.1139,-0.00834773,7.871586084365845,0.0,0.0129627,5538.81530654,2.83989,1.00222,31.89573860168457,0.0437355
-0.00238515,20,7415.0,7.982734680175781,0.298200684988,16900.0,17.0427,0.00261875,7.952170133590698,0.0,0.0178135,5217.68866453,2.83572,0.999987,39.89247274398804,0.0769595
-0.0247447,20,5755.0,7.871697902679443,0.44222111339,13700.0,17.065,-0.00736172,7.8303375244140625,0.0,0.0846686,4222.25946621,2.83703,1.00086,47.76737189292908,0.382384
-0.0194577,20,7800.0,7.976075887680054,0.448467546093,14400.0,17.0023,-0.0101986,7.93778920173645,0.0,0.047637,4070.74931677,2.83335,0.998946,55.747167110443115,0.167223
