LossBefore,MaxReturn,Entropy,ExplainedVariance,NumTrajs,AveragePolicyStd,MinReturn,Time,Perplexity,AverageReturn,ItrTime,TotalExecTime,LossAfter,MaxKL,StdReturn,MeanKL
-0.0105786,200.0,2.74043,0.340284948801,20,0.95435,0.0,5.870765447616577,15.4937,65.0,5.870769262313843,5.8101136684417725,-0.0331839,1.14891,79.2148975888,0.0763897
0.0222594,300.0,2.72985,0.453595746618,20,0.949375,0.0,11.558749914169312,15.3307,115.0,5.67917275428772,5.6176135540008545,0.0137703,0.159846,106.183802908,0.0152481
0.00451992,300.0,2.74098,0.670316091754,20,0.954866,0.0,17.455150842666626,15.5022,155.0,5.8931801319122314,5.865929126739502,-0.0193593,0.586392,86.458082329,0.0541391
-0.00232926,2100.0,2.74324,0.167345855944,20,0.955947,0.0,27.51573896408081,15.5373,315.0,10.052075386047363,10.01560115814209,-0.0220968,0.134996,418.658572109,0.0483244
-0.00691168,6300.0,2.74208,0.0896685746548,20,0.955539,300.0,33.13425898551941,15.5192,1260.0,5.608134984970093,5.558732032775879,-0.0320487,0.211551,1565.05590954,0.0711617
0.000636287,12500.0,2.73862,0.420720781344,20,0.95392,3300.0,38.60380411148071,15.4657,7520.0,5.452634334564209,5.3831188678741455,-0.0195074,0.125289,2368.88159265,0.0504254
-0.0145837,18400.0,2.73894,0.7007016841,20,0.953972,9500.0,44.2205810546875,15.4706,14285.0,5.59945011138916,5.550897121429443,-0.0430457,0.214789,2647.12579981,0.0753674
