NumTrajs,TotalExecTime,ExplainedVariance,AveragePolicyStd,AverageReturn,LossAfter,MaxReturn,MinReturn,StdReturn,Perplexity,Time,MaxKL,Entropy,MeanKL,ItrTime,LossBefore
40,4.778332233428955,0.148723480511,0.805297,230.0,-0.00355182,900.0,0.0,222.710574513,11.0609,4.863025188446045,9.47506,2.40341,0.25529,4.863029718399048,0.0439147
40,4.602905511856079,0.455023035161,0.82323,1630.0,-0.119951,3000.0,300.0,640.780773744,11.5574,9.528062343597412,1.89484,2.44733,0.424837,4.661530494689941,-0.000135899
40,4.641494512557983,0.800604074077,0.823138,5032.5,-0.108801,7300.0,1800.0,949.312251053,11.5566,14.22054409980774,2.75428,2.44726,0.170859,4.687039613723755,-0.0565975
40,4.653424024581909,0.812986266273,0.81158,5732.5,-0.0622737,7300.0,0.0,1577.08393879,11.2342,18.911733865737915,0.604728,2.41896,0.0290914,4.685520887374878,-0.0422982
40,4.719084024429321,0.793918647489,0.802869,5592.5,-0.0482173,7300.0,0.0,1702.2613636,10.9991,23.671485662460327,0.29343,2.39781,0.016471,4.754563808441162,-0.0318267
40,4.9910972118377686,0.850644161941,0.796473,6407.5,-0.135785,7700.0,0.0,1279.52872183,10.8254,28.713006019592285,18.4941,2.3819,0.129214,5.0354859828948975,-0.0870359
40,6.304604768753052,0.835185470162,0.779204,6245.0,-0.0633761,8200.0,2400.0,1544.01262948,10.3644,35.05466341972351,0.870875,2.33838,0.0576628,6.33515191078186,-0.0309449
