MeanKL,Perplexity,NumTrajs,StdReturn,AverageReturn,MaxReturn,AveragePolicyStd,ExplainedVariance,LossBefore,ItrTime,Entropy,TotalExecTime,MinReturn,LossAfter,Time,MaxKL
0.0,14.777,20,0.0,0.0,0.0,0.930467,1,-0.0,11.772641658782959,2.69307,11.696751117706299,0.0,-0.0,11.772624492645264,0.0
0.0,14.777,20,0.0,0.0,0.0,0.930467,1,-0.0,11.615334749221802,2.69307,11.550118923187256,0.0,-0.0,23.40112543106079,0.0
0.0,14.777,20,0.0,0.0,0.0,0.930467,1,-0.0,11.700942993164062,2.69307,11.654707670211792,0.0,-0.0,35.110901832580566,0.0
0.0906951,14.777,20,21.7944947177,5.0,100.0,0.930467,0.0599924312981,0.0143094,11.631408214569092,2.69307,11.487422227859497,0.0,-0.0168943,46.75458645820618,0.87701
0.0442375,14.8831,20,104.283268073,175.0,300.0,0.93374,0.652061487279,-0.0102576,11.82978081703186,2.70023,11.723758459091187,0.0,-0.0299818,58.59010648727417,0.631768
0.017046,14.807,20,49.7493718553,245.0,300.0,0.931427,0.894007027601,-0.00548876,11.307876586914062,2.6951,11.166455030441284,200.0,-0.018837,69.90819311141968,0.739299
0.0204613,14.7664,20,47.6969600708,265.0,300.0,0.930116,0.904074109654,-0.00796555,10.376999378204346,2.69236,10.326424598693848,200.0,-0.0162272,80.29075455665588,1.17698
