Time,NumTrajs,MaxReturn,MaxKL,AveragePolicyStd,MinReturn,MeanKL,Perplexity,LossBefore,StdReturn,Entropy,LossAfter,ItrTime,AverageReturn,ExplainedVariance,TotalExecTime
6.274791717529297,40,300.0,2.36709,0.58088,0.0,0.340012,5.67789,0.00825485,64.0312423743,1.73658,-0.0706435,6.274796724319458,20.0,0.0779487260487,6.18269157409668
12.352222204208374,40,500.0,0.287556,0.583357,0.0,0.0264713,5.72495,-0.0281424,164.240677057,1.74483,-0.0524165,6.073156833648682,305.0,0.689385585792,5.947978496551514
18.95826554298401,40,700.0,0.1311,0.578994,0.0,0.013879,5.64496,-0.0225016,137.817814523,1.73076,-0.0315821,6.6030778884887695,427.5,0.825189475597,6.485656976699829
26.29885244369507,40,900.0,0.365307,0.576175,200.0,0.0402132,5.58181,-0.0168867,113.990131152,1.71951,-0.0445748,7.336000204086304,472.5,0.856261602561,7.280336618423462
32.309794187545776,40,700.0,0.450016,0.574757,100.0,0.0556128,5.53487,0.0110927,119.76539567,1.71107,-0.0108186,6.003053665161133,462.5,0.853200352939,5.957983493804932
38.3931930065155,40,1300.0,0.263669,0.576747,300.0,0.0720883,5.56566,0.0142165,223.033069297,1.71662,-0.0156531,6.079766511917114,577.5,0.663918438543,6.024085760116577
44.67875576019287,40,2200.0,0.753026,0.579227,500.0,0.232015,5.60536,0.00911016,439.253628329,1.72372,-0.0595623,6.277609825134277,1142.5,0.519827222908,6.205776214599609
