MaxKL,Entropy,ItrTime,LossAfter,Time,MeanKL,NumTrajs,LossBefore,StdReturn,Perplexity,MinReturn,AverageReturn,TotalExecTime,MaxReturn,ExplainedVariance,AveragePolicyStd
2.27202,2.56857,12.104618310928345,-0.100859,12.10461163520813,0.514004,20,0.00832698,557.202835599,13.0471,0.0,495.0,12.016028881072998,2200.0,0.16617284812,0.87453
1.0193,2.5769,11.721494436264038,-0.068076,23.83243441581726,0.459267,20,-0.0122301,1607.63024356,13.1562,13200.0,16805.0,11.53946852684021,19800.0,0.834690991128,0.878327
0.0409165,2.57078,13.060107231140137,-0.0184726,36.89937114715576,0.00377069,20,-0.0147339,378.021163429,13.076,20400.0,21690.0,12.925220966339111,22100.0,0.992000389816,0.875671
0.0516522,2.56341,12.565720319747925,-0.0101996,49.473472118377686,0.00873664,20,-0.00633739,321.869538789,12.9801,21000.0,21680.0,12.466468811035156,22200.0,0.992698248829,0.872344
0.261154,2.56025,12.222830295562744,-0.0123887,61.706746101379395,0.0790988,20,-0.00205872,277.26341266,12.939,20900.0,21725.0,12.159489154815674,22100.0,0.992854502433,0.870797
0.00960147,2.55922,11.452025413513184,-0.00607058,73.17240810394287,0.00222806,20,-0.00417438,213.541565041,12.9257,21500.0,21880.0,11.41543960571289,22300.0,0.994585579418,0.870316
0.0583292,2.55713,11.488812685012817,0.00559703,84.6665551662445,0.0191827,20,0.0111491,331.058907145,12.8987,20700.0,21720.0,11.452269315719604,22200.0,0.992989367428,0.869334
