LossBefore,TotalExecTime,AveragePolicyStd,LossAfter,MinReturn,MaxReturn,NumTrajs,MeanKL,ExplainedVariance,Entropy,ItrTime,AverageReturn,StdReturn,Perplexity,Time,MaxKL
0.020378,19.39938735961914,0.935103,-0.0819257,0.0,8700.0,20,0.734838,0.202144556687,2.7007,19.492032051086426,4300.0,2189.97716883,14.8902,19.492023944854736,1.8988
-0.015414,18.645630359649658,0.945385,-0.0334408,36300.0,42200.0,20,0.0658716,0.94636247574,2.72108,18.70542335510254,40440.0,1456.15933194,15.1967,38.20387148857117,0.450996
0.0130612,19.402973175048828,0.941684,0.0117556,0.0,42700.0,20,0.00387564,0.851054170711,2.71337,19.44346857070923,37500.0,12510.1159067,15.0801,57.652923822402954,0.0110888
0.00628341,19.3748517036438,0.944801,0.00196112,40100.0,42500.0,20,0.0116313,0.980719499501,2.7199,19.446051120758057,41570.0,651.229606207,15.1789,77.10459184646606,0.124995
0.00159189,18.767588138580322,0.946577,-0.00192924,0.0,41700.0,20,0.0139782,0.827430825826,2.72305,18.95186495780945,36880.0,12316.1519965,15.2266,96.06364011764526,0.0758944
-0.0212961,18.343201875686646,0.946846,-0.0248172,39600.0,42100.0,20,0.0119614,0.981241509263,2.72384,18.407029628753662,41250.0,555.42776308,15.2388,114.4765453338623,0.0980819
0.0020703,19.037503242492676,0.941916,-0.000484183,0.0,42600.0,20,0.00308514,0.865655579215,2.71319,19.09951663017273,37175.0,12415.5094539,15.0773,133.58148002624512,0.0402186
