AverageReturn,Time,TotalExecTime,LossAfter,MinReturn,ItrTime,ExplainedVariance,StdReturn,Entropy,NumTrajs,MaxKL,LossBefore,AveragePolicyStd,Perplexity,MeanKL,MaxReturn
5.0,12.040117979049683,11.950276374816895,0.00305272,0.0,12.040125846862793,0.233123094383,21.7944947177,2.849,20,0.0636924,0.00428124,1.00568,17.2706,0.0003751,100.0
0.0,24.203891277313232,11.983744144439697,-0.0,0.0,12.159326553344727,1,0.0,2.85328,20,0.0,-0.0,1.0078,17.3447,0.0,0.0
0.0,36.5880401134491,12.338269710540771,-0.0,0.0,12.375768899917603,1,0.0,2.85328,20,0.0,-0.0,1.0078,17.3447,0.0,0.0
0.0,48.837637186050415,12.182011365890503,-0.0,0.0,12.242869138717651,1,0.0,2.85328,20,0.0,-0.0,1.0078,17.3447,0.0,0.0
0.0,61.28751349449158,12.231923580169678,-0.0,0.0,12.43938946723938,1,0.0,2.85328,20,0.0,-0.0,1.0078,17.3447,0.0,0.0
0.0,73.66198968887329,12.327187299728394,-0.0,0.0,12.367371797561646,1,0.0,2.85328,20,0.0,-0.0,1.0078,17.3447,0.0,0.0
60.0,86.15487432479858,12.315303802490234,-0.00681281,0.0,12.484660625457764,0.182694520089,190.787840283,2.85328,20,1.58038,-0.00502479,1.0078,17.3447,0.0112745,800.0
