ItrTime,dLoss,0ProcessExecTime,0Entropy,1Entropy,0StdReturn,1PolicyExecTime,Time,1AverageReturn,1NumTrajs,MeanKL,1EnvExecTime,1MinReturn,LossBefore,0MaxReturn,0NumTrajs,0AveragePolicyStd,0ExplainedVariance,1ExplainedVariance,ComputeUpdatedDistTime,0EnvExecTime,0MinReturn,1MaxReturn,1StdReturn,1ProcessExecTime,0AverageReturn,LossAfter,1AveragePolicyStd,MeanKLBefore,1Perplexity,0PolicyExecTime,0Perplexity
233.05320072174072,0.00419963964523,1.9450750350952148,2.78509,2.78367,7898.00518723,63.50474834442139,8166.943193912506,7267.0,400,0.00936422497034,69.62426519393921,0.0,6.82484846415e-10,31400.0,400,0.974159,0.0387914636767,0.0940455103125,0.33599376678466797,69.28031420707703,0.0,32700.0,9341.31205988,1.8663616180419922,4526.25,-0.00419963896275,0.973517,8.80682193838e-09,16.1783,17.902795553207397,16.2012
232.3207609653473,0.00337759931281,1.830059289932251,2.78905,2.78855,4597.47732458,64.3287181854248,8400.216423034668,7157.5,400,0.00652486784384,70.53339195251465,0.0,-9.60426460583e-11,28500.0,400,0.976163,0.0321997528542,0.188121158776,0.3570520877838135,66.99894762039185,0.0,42600.0,9718.81390654,1.8557424545288086,2151.5,-0.00337759940885,0.975924,-2.46509634927e-09,16.2575,17.4976704120636,16.2656
232.5271668434143,0.00393735919497,2.095477819442749,2.78945,2.78941,7102.10584528,64.30687189102173,8633.760693073273,9851.0,400,0.00916224066168,69.97470617294312,0.0,-7.04312719257e-10,33100.0,400,0.976387,0.0265659782245,0.216339373135,0.38460588455200195,68.56241297721863,0.0,46400.0,12051.0206622,1.8189213275909424,3585.25,-0.00393735989928,0.976351,4.16185086394e-09,16.2715,16.866772890090942,16.2721
235.41362047195435,0.00334619485948,1.88816237449646,2.7922,2.79266,9151.03078552,67.11949396133423,8870.154602050781,5953.25,400,0.00692280614749,69.01719546318054,0.0,-8.17817646936e-10,38100.0,400,0.977546,0.026132351402,0.0534410661201,0.3563992977142334,69.18075180053711,0.0,38400.0,9127.20874296,1.8655364513397217,4059.25,-0.0033461956773,0.977832,1.69966563046e-09,16.3244,17.068276166915894,16.3169
235.60371613502502,0.003979511332,2.0005054473876953,2.79775,2.79844,6709.80096575,64.82440710067749,9106.689848661423,10260.75,400,0.00961936451495,70.59872508049011,0.0,1.6356354049e-09,33000.0,400,0.980212,0.025584919516,0.22128294206,0.3735175132751465,69.97828650474548,0.0,47200.0,12252.5317562,1.9271032810211182,3261.0,-0.00397950969636,0.980554,4.19099283056e-10,16.4191,17.14086127281189,16.4077
237.4986548423767,0.00312492774392,1.915379524230957,2.78991,2.79082,6503.60945937,65.32593870162964,9345.17844247818,7643.0,400,0.0097233299166,71.33897471427917,0.0,-1.25146504271e-10,33500.0,400,0.976341,0.0449217905521,0.16320325886,0.3568871021270752,70.50178551673889,0.0,44300.0,12230.0123058,1.9584696292877197,3058.0,-0.00312492786907,0.976822,4.65660912607e-11,16.2943,17.23331046104431,16.2795
234.0481197834015,0.00365823397879,1.9691987037658691,2.78475,2.78406,7591.47383582,63.458847761154175,9580.18101978302,14569.75,400,0.0066069541499,69.77910113334656,0.0,5.35510524813e-10,40000.0,400,0.973815,0.0214807934304,0.282231779961,0.33245849609375,69.94281101226807,0.0,43500.0,12732.329321,1.9121978282928467,3235.0,-0.00365823344328,0.973499,-1.3038508051e-09,16.1847,17.9188711643219,16.1958
225.98750138282776,0.00389897244168,1.8909599781036377,2.78602,2.78729,5736.09927891,62.26325988769531,9807.150898218155,8708.5,400,0.00936850439757,67.76975107192993,0.0,2.61934390844e-10,29700.0,400,0.974421,0.0117990141713,0.212547114699,0.34302449226379395,66.18770694732666,0.0,45200.0,12265.530064,1.8204066753387451,2232.25,-0.00389897217974,0.975051,6.98491986473e-10,16.237,17.265986919403076,16.2163
222.8709282875061,0.00353649019089,1.8939499855041504,2.77114,2.77305,7098.22861265,60.89342474937439,10030.962290525436,9838.5,400,0.0093539506197,66.16526556015015,0.0,1.65891855808e-10,38500.0,400,0.967193,0.018474503309,0.124322586514,0.33991479873657227,66.73753261566162,0.0,44300.0,12964.9630832,1.8485617637634277,3349.25,-0.003536490025,0.96814,2.79395423464e-10,16.0075,16.417279481887817,15.9769
220.09639310836792,0.00325107084354,1.8547511100769043,2.76895,2.77034,5978.86609233,60.107831954956055,10252.03156375885,7854.0,400,0.00669816043228,64.57224416732788,0.0,2.21189122573e-10,33700.0,400,0.966126,0.0373922237551,0.070831492432,0.40145421028137207,66.29117965698242,0.0,45900.0,11764.1397476,1.8271472454071045,2910.5,-0.00325107062235,0.966812,-5.58793677996e-10,15.9641,16.177974939346313,15.9418
