LossAfter,Time,ItrTime,TotalExecTime,MaxKL,Entropy,Perplexity,LossBefore,MaxReturn,NumTrajs,AverageReturn,AveragePolicyStd,MeanKL,ExplainedVariance,StdReturn,MinReturn
-0.0362112,21.79207444190979,21.792078733444214,21.672428846359253,0.69371,2.7481,15.613,0.000437571,40400.0,20,23695.0,0.956152,0.296235,0.804966679054,14577.8076198,0.0
-0.0349274,43.0442476272583,21.249078512191772,21.17721462249756,0.192283,2.74854,15.6198,-0.0131677,41700.0,20,24350.0,0.956353,0.106182,0.594631018868,12459.1532618,0.0
-0.0182764,64.57647371292114,21.52653455734253,21.436272144317627,0.107761,2.74196,15.5173,-0.0116624,49300.0,20,31505.0,0.953207,0.0259061,0.877048582603,19156.4734489,0.0
-0.0183979,85.97916889190674,21.377166271209717,21.227906703948975,0.0500568,2.73613,15.4271,-0.0133801,49300.0,20,31570.0,0.950429,0.00747861,0.863696622463,20516.1424249,0.0
-0.0175101,105.25689554214478,19.255959272384644,19.201735496520996,0.126028,2.72944,15.3242,-0.0124471,48700.0,20,38005.0,0.947279,0.0153906,0.905930354212,16449.6040986,0.0
-0.021585,124.54562592506409,19.272254705429077,19.202879190444946,0.361768,2.72321,15.2292,-0.00133707,50000.0,20,32815.0,0.944362,0.0907082,0.881668805075,18177.9612443,0.0
-0.0458623,144.52271127700806,19.953976154327393,19.898592710494995,0.497788,2.72254,15.219,-0.00764338,49000.0,20,36380.0,0.944035,0.189802,0.671374283458,6246.16682454,23300.0
