0ExplainedVariance,MeanKL,ComputeUpdatedDistTime,1MaxReturn,0MinReturn,0Entropy,LossAfter,1MinReturn,1ProcessExecTime,0AveragePolicyStd,ItrTime,Time,LossBefore,MeanKLBefore,1Entropy,dLoss,1StdReturn,0PolicyExecTime,0MaxReturn,0StdReturn,0ProcessExecTime,1NumTrajs,0NumTrajs,0EnvExecTime,0AverageReturn,0Perplexity,1PolicyExecTime,1AveragePolicyStd,1Perplexity,1ExplainedVariance,1AverageReturn,1EnvExecTime
0.0471132575491,0.00874612666667,0.2485065460205078,24200.0,0.0,2.44426,-0.0051211565733,0.0,6.435863733291626,0.825163,881.5017449855804,20391.96253991127,1.57160684466e-09,0.0,2.44343,0.0051211581449,9974.79686811,209.84156918525696,13700.0,1768.1153356,6.557921886444092,2000,2000,156.153470993042,810.4,11.5221,319.4284360408783,0.824788,11.5125,0.478467832456,7291.2,159.52169013023376
0.0416424367674,0.00710049504414,0.24651861190795898,24100.0,0.0,2.42375,-0.00177279580384,0.0,6.396860361099243,0.817124,881.6516020298004,21278.21573328972,-1.09139364213e-09,-1.8626424847e-09,2.42436,0.00177279471245,11692.9822072,209.76432466506958,11100.0,1937.60710607,6.592194318771362,2000,2000,156.70369410514832,947.05,11.2881,318.49842524528503,0.817308,11.295,0.580675574232,11688.95,160.06001710891724
0.0350385275314,0.00674162199721,0.2456517219543457,24200.0,0.0,2.36954,-0.00130108918529,0.0,6.4234960079193115,0.79602,881.9981997013092,22164.66902399063,-2.32830643654e-10,-1.86264237367e-09,2.37065,0.00130108895246,11798.9223227,209.42407536506653,9100.0,1556.41204056,6.510728120803833,2000,2000,158.37285017967224,746.6,10.6924,317.92345118522644,0.796393,10.7043,0.630749496864,11797.35,159.7959475517273
0.0328046431609,0.00697110313922,0.24373769760131836,24100.0,0.0,2.30766,-0.00136082433164,0.0,6.426856279373169,0.773569,881.0948569774628,23050.324587106705,7.27595761418e-10,0.0,2.30821,0.00136082505924,11814.2084475,209.49354147911072,7100.0,1309.99340075,6.478998422622681,2000,2000,156.37543058395386,572.3,10.0509,318.0540750026703,0.773685,10.0564,0.636546897259,11812.6,160.64047932624817
0.0382774502934,0.00853028707206,0.2543208599090576,24300.0,0.0,2.25381,-0.00121491763275,0.0,6.393140077590942,0.754372,881.9064960479736,23936.723984718323,-3.05590219796e-10,-2.23517222508e-08,2.25449,0.00121491732716,11833.6284169,209.19334292411804,7500.0,1337.61728458,6.527881383895874,2000,2000,158.26049399375916,630.0,9.524,318.4917116165161,0.754477,9.53048,0.640552603234,11820.7,159.50637698173523
0.0410301549771,0.00684532662854,0.2450864315032959,24200.0,0.0,2.23216,-0.00115050934255,0.0,6.462654113769531,0.747057,880.1025681495667,24822.054503917694,5.82076609135e-10,3.72528408121e-09,2.23281,0.00115050992463,11826.5169208,208.81434798240662,6500.0,1408.5069888,6.522369384765625,2000,2000,156.67173051834106,678.25,9.32,317.8827986717224,0.747217,9.326,0.617415432745,11825.15,160.32347226142883
0.0460784510065,0.00715242605656,0.24910712242126465,24200.0,0.0,2.19676,-0.00120661966503,0.0,6.4027628898620605,0.73391,882.311192035675,25708.737188100815,8.58562998474e-10,3.72528519144e-09,2.1964,0.00120662052359,11827.2939398,208.55576467514038,6900.0,1210.32185699,6.530205249786377,2000,2000,158.63751530647278,502.45,8.99584,318.1784358024597,0.733712,8.99257,0.650699213433,11825.75,160.32921195030212
0.0441732444328,0.00810254737735,0.25546836853027344,24200.0,0.0,2.1691,-0.000954916060437,0.0,6.475673198699951,0.723898,880.7768814563751,26593.626863002777,-3.49245965481e-10,-3.72528519144e-09,2.16745,0.000954915711191,11783.2708268,208.6778130531311,6000.0,1259.6972166,6.5477659702301025,2000,2000,156.04964923858643,563.15,8.75039,319.10891675949097,0.723153,8.736,0.638720963746,11767.85,160.37081241607666
0.0575719121387,0.00686418218538,0.2447037696838379,24200.0,0.0,2.14189,-0.00105729233474,0.0,6.395078182220459,0.715399,883.2238943576813,27481.255906820297,-2.91038304567e-11,-3.72528519144e-09,2.14216,0.00105729230563,11836.7866412,209.11793398857117,6100.0,1138.50022398,6.527128458023071,2000,2000,158.52779603004456,458.2,8.51554,318.68270659446716,0.715451,8.5178,0.652169206569,11835.1,160.52036094665527
0.0499083822168,0.00661830278113,0.24569272994995117,24300.0,0.0,2.11657,-0.000792578503024,0.0,6.4474053382873535,0.707428,881.2232205867767,28366.73159122467,-1.16415321827e-10,1.49011407657e-08,2.11737,0.000792578386609,11847.6151354,208.01294946670532,7300.0,1237.21370426,6.522435426712036,2000,2000,156.7254331111908,528.5,8.30259,319.6229751110077,0.70759,8.3093,0.643426745412,11846.05,160.46056938171387
