Time,ExplainedVariance,Entropy,ItrTime,Perplexity,NumTrajs,MaxKL,LossBefore,LossAfter,MinReturn,AverageReturn,TotalExecTime,MeanKL,MaxReturn,AveragePolicyStd,StdReturn
6.561139822006226,0.737442337155,2.64941,6.56114649772644,14.1457,20,0.911604,0.00102343,-0.0326326,200.0,1080.0,6.465061664581299,0.0550675,2200.0,0.917354,405.709255502
12.587177276611328,0.405058503519,2.65044,6.023580312728882,14.1602,20,0.78641,0.00303285,-0.0249995,0.0,560.0,5.970123529434204,0.0618616,2100.0,0.916922,726.911273815
18.8832905292511,0.870171529754,2.65195,6.2900660037994385,14.1817,20,0.0792995,-0.00568203,-0.0122668,900.0,1145.0,6.260973215103149,0.0141431,1500.0,0.917421,171.682847134
25.570802688598633,0.786127901342,2.64911,6.683650255203247,14.1415,20,0.249466,0.00381268,-0.0122827,0.0,1170.0,6.589335918426514,0.0276022,2100.0,0.916619,360.693775937
32.00664186477661,0.853795366894,2.65102,6.432030439376831,14.1685,20,0.063684,0.0033403,-0.00518663,1000.0,1275.0,6.386884689331055,0.0176231,1800.0,0.917335,229.945645751
38.35371804237366,0.900409621769,2.65269,6.342067003250122,14.1922,20,0.55016,-0.0046082,-0.0177857,1100.0,1350.0,6.313652753829956,0.0460601,1800.0,0.918467,153.297097168
44.972864389419556,0.829242033664,2.65039,6.6093504428863525,14.1595,20,0.159597,0.0097991,-0.00294144,0.0,1385.0,6.558586835861206,0.0333815,2200.0,0.916657,445.280810276
