MinReturn,MaxReturn,Perplexity,LossAfter,LossBefore,AverageReturn,MeanKL,MaxKL,NumTrajs,ExplainedVariance,TotalExecTime,Entropy,StdReturn,Time,AveragePolicyStd,ItrTime
0.0,800.0,11.639,-0.0309098,0.00320407,115.0,0.124975,1.42174,20,0.169017444198,10.361251592636108,2.45436,226.439837484,10.427371501922607,0.827472,10.427375078201294
700.0,2600.0,11.6763,-0.0168914,-0.00842004,1740.0,0.0213779,0.0880301,20,0.848901488269,10.460933685302734,2.45757,487.237108603,20.9424467086792,0.828482,10.511521577835083
1300.0,2600.0,11.6273,-0.0126508,-0.00594903,1990.0,0.0155075,0.0881401,20,0.902843243785,10.546407461166382,2.45335,326.955654485,31.525248289108276,0.826796,10.579152584075928
0.0,2300.0,11.5928,0.00280352,0.00710239,1820.0,0.00917252,0.086453,20,0.83041443308,10.314647674560547,2.45038,520.192272146,41.894261837005615,0.825384,10.364544868469238
900.0,2500.0,11.634,-0.0115551,-0.00570153,2010.0,0.0170739,0.0883527,20,0.865443060555,10.302897453308105,2.45393,384.577690461,52.264147996902466,0.826848,10.363313674926758
1000.0,2500.0,11.6009,0.00429242,0.00907011,1745.0,0.0123645,0.0517773,20,0.862480389113,9.386306762695312,2.45108,412.886182864,61.69312882423401,0.825672,9.42498254776001
1100.0,2400.0,11.6536,-0.011984,-0.000463605,1830.0,0.0326507,0.115927,20,0.871034767722,9.359947443008423,2.45562,402.616442784,71.09852600097656,0.827535,9.40157699584961
