Time,MaxReturn,ItrTime,MaxKL,TotalExecTime,Entropy,LossBefore,AveragePolicyStd,NumTrajs,MeanKL,AverageReturn,MinReturn,Perplexity,StdReturn,ExplainedVariance,LossAfter
6.34688663482666,2000.0,6.346891164779663,2.9308,6.259652614593506,1.73658,0.034303,0.58088,40,1.24212,630.0,100.0,5.67789,424.970587218,0.178442770375,-0.132908
12.267029523849487,7700.0,5.898935556411743,1.03042,5.780666828155518,1.77088,-0.0553072,0.592025,40,0.353887,6682.5,5800.0,5.87603,436.398613655,0.959231665298,-0.124176
18.44019389152527,8000.0,6.155210733413696,0.0231738,6.025145769119263,1.74323,-0.0595954,0.584253,40,0.0124303,7317.5,6300.0,5.71577,401.177953033,0.976865146429,-0.0709014
24.604799032211304,8100.0,6.153674364089966,0.363768,6.082101345062256,1.71343,-0.0462866,0.574538,40,0.131113,7505.0,6900.0,5.54796,281.91310718,0.988680945404,-0.0734734
31.001844882965088,8000.0,6.3844709396362305,0.0564734,6.347588777542114,1.69029,-0.0432117,0.567822,40,0.0267423,7547.5,6800.0,5.42104,297.478990855,0.989622478484,-0.0590342
37.24056649208069,8200.0,6.225346088409424,0.526345,6.181829452514648,1.66868,-0.0317325,0.560955,40,0.140454,7645.0,7000.0,5.30517,274.727137356,0.992434576747,-0.0650895
43.29893684387207,8200.0,6.033877849578857,0.116516,5.965008974075317,1.65282,-0.0675662,0.556383,40,0.0749197,7665.0,7100.0,5.22166,288.57408061,0.989876547583,-0.0851909
