NumTrajs,StdReturn,TotalExecTime,Perplexity,AverageReturn,ItrTime,MinReturn,LossAfter,MeanKL,MaxReturn,Entropy,ExplainedVariance,LossBefore,MaxKL,AveragePolicyStd,Time
20,0.0,8.869391441345215,14.5788,0.0,8.922814846038818,0.0,-0.0,0.0,0.0,2.67957,1,-0.0,0.0,0.92455,8.922808647155762
20,0.0,8.06890606880188,14.5788,0.0,8.126553297042847,0.0,-0.0,0.0,0.0,2.67957,1,-0.0,0.0,0.92455,17.052301168441772
20,0.0,7.450895071029663,14.5788,0.0,7.503701686859131,0.0,-0.0,0.0,0.0,2.67957,1,-0.0,0.0,0.92455,24.56015372276306
20,0.0,8.5465247631073,14.5788,0.0,8.590748310089111,0.0,-0.0,0.0,0.0,2.67957,1,-0.0,0.0,0.92455,33.16516923904419
20,0.0,9.136464834213257,14.5788,0.0,9.181641340255737,0.0,-0.0,0.0,0.0,2.67957,1,-0.0,0.0,0.92455,42.35210633277893
20,0.0,8.508842706680298,14.5788,0.0,8.560938835144043,0.0,-0.0,0.0,0.0,2.67957,1,-0.0,0.0,0.92455,50.92087483406067
20,0.0,9.693155288696289,14.5788,0.0,9.737297058105469,0.0,-0.0,0.0,0.0,2.67957,1,-0.0,0.0,0.92455,60.66695713996887
