Perplexity,Entropy,StdReturn,MinReturn,MeanKL,MaxReturn,ExplainedVariance,MaxKL,ItrTime,LossAfter,NumTrajs,AveragePolicyStd,TotalExecTime,LossBefore,Time,AverageReturn
15.2117,2.72206,0.0,0.0,0.0,0.0,1,0.0,5.959883451461792,-0.0,20,0.947542,5.914690017700195,-0.0,5.9598774909973145,0.0
15.2117,2.72206,43.5889894354,0.0,0.0365667,200.0,0.051113466745,0.41274,5.401503086090088,-0.0234271,20,0.947542,5.338319778442383,-0.00373774,11.364254474639893,10.0
15.1832,2.72019,128.35497653,0.0,0.0213691,300.0,0.341679433235,0.208915,5.431974649429321,-0.0294822,20,0.946492,5.394047498703003,-0.0192305,16.80048942565918,105.0
15.038,2.71058,110.792599031,0.0,0.0389547,400.0,0.707529801646,0.661581,5.158062934875488,-0.0369925,20,0.941827,5.1214094161987305,-0.0177155,21.969420433044434,215.0
14.9053,2.70172,90.9670269933,0.0,0.0111597,300.0,0.80384641145,0.212723,5.401897430419922,-0.0302088,20,0.93775,5.3733744621276855,-0.0185206,27.376599073410034,235.0
14.768,2.69246,55.6776436283,100.0,0.011786,300.0,0.861362647514,0.30317,5.279840707778931,-0.0229804,20,0.933292,5.247819900512695,-0.0104364,32.6611545085907,270.0
14.6911,2.68724,49.7493718553,200.0,0.0156805,400.0,0.848199219742,0.419724,5.211459398269653,-0.00768899,20,0.930996,5.164306640625,0.00589575,37.878992319107056,295.0
