MaxKL,MaxReturn,LossAfter,NumTrajs,LossBefore,AveragePolicyStd,MinReturn,TotalExecTime,MeanKL,ItrTime,Perplexity,Entropy,StdReturn,AverageReturn,ExplainedVariance,Time
157.995,800.0,-0.181362,20,0.013055,1.00066,0.0,17.548089742660522,1.68871,17.7327082157135,17.1021,2.8392,186.74849397,75.0,0.180581305843,17.73270273208618
0.0,0.0,-0.0,20,-0.0,1.00726,0.0,16.264920949935913,0.0,16.472513437271118,17.3268,2.85226,0.0,0.0,1,34.21722435951233
5068.67,1000.0,30.7841,20,0.00124164,1.00726,0.0,17.210919857025146,97.5751,17.340846300125122,17.3268,2.85226,229.346898824,80.0,0.23445348872,51.5692982673645
0.116432,400.0,-0.00735074,20,-0.00493107,1.00758,0.0,17.149423599243164,0.00205517,17.30415940284729,17.3376,2.85288,120.415945788,50.0,0.184838494809,68.8793203830719
0.00551783,300.0,-0.000308726,20,0.000752214,1.00632,0.0,17.03962254524231,0.000336368,17.225590229034424,17.2949,2.85041,78.1024967591,30.0,0.272719864759,86.13603901863098
12.2147,800.0,-0.0256347,20,-0.00466041,1.00654,0.0,16.020196437835693,0.157443,16.218832969665527,17.3014,2.85079,194.679223339,90.0,0.157971198954,102.36796140670776
0.00207228,1000.0,-0.00975918,20,-0.00886055,1.00534,0.0,16.548104524612427,0.000195007,16.658421516418457,17.2611,2.84846,273.63296585,125.0,0.243348802392,119.03366160392761
