TotalExecTime,Time,Entropy,MeanKL,AverageReturn,MinReturn,ExplainedVariance,Perplexity,NumTrajs,MaxKL,LossAfter,MaxReturn,StdReturn,AveragePolicyStd,LossBefore,ItrTime
24.2415988445282,24.41216230392456,2.5608,0.0110168,100.0,0.0,0.342128925153,12.9461,20,0.19427,-0.016133,500.0,158.113883008,0.870797,-0.0108374,24.412169933319092
22.957204580307007,47.51445698738098,2.54996,0.00268471,280.0,0.0,0.703170401293,12.8066,20,0.0263295,0.00356349,500.0,166.132477258,0.866103,0.00557382,23.09410810470581
22.66684579849243,70.22727537155151,2.55275,0.0367968,330.0,0.0,0.657482330351,12.8423,20,0.401965,-0.0176545,700.0,197.737199333,0.867302,-0.00598212,22.705499172210693
23.22642993927002,93.56106090545654,2.54976,0.0285766,490.0,400.0,0.897902363846,12.804,20,0.259812,-0.0192326,700.0,88.8819441732,0.865947,-0.0135662,23.328546047210693
22.801326990127563,116.40572047233582,2.54297,0.0294072,530.0,400.0,0.91478112496,12.7174,20,0.242671,-0.00423582,700.0,78.1024967591,0.862977,0.00317468,22.83889079093933
22.95871639251709,139.46999049186707,2.54456,0.00765403,530.0,400.0,0.908907699003,12.7376,20,0.134929,-0.0165774,700.0,84.2614977318,0.863652,-0.0126028,23.05632996559143
23.112704515457153,162.62873196601868,2.53826,0.0132669,535.0,400.0,0.891485942948,12.6576,20,0.12776,-0.00870639,700.0,110.792599031,0.860942,-0.00480259,23.154211044311523
