MaxReturn,TotalExecTime,Entropy,AverageReturn,Time,AveragePolicyStd,NumTrajs,StdReturn,LossAfter,LossBefore,ExplainedVariance,MinReturn,MeanKL,MaxKL,ItrTime,Perplexity
2800.0,10.64397144317627,2.84233,640.0,10.722353458404541,1.00326,20,763.806258157,-0.049331,0.00424384,0.0987452386898,0.0,0.375881,1.27247,10.722358465194702,17.1557
0.0,10.646125793457031,2.84657,0.0,21.473121404647827,1.00544,20,0.0,-0.0,-0.0,1,0.0,0.0,0.0,10.746861934661865,17.2286
5100.0,10.219491958618164,2.84657,255.0,31.761754274368286,1.00544,20,1111.5192306,-0.00427022,0.00163824,0.495469348537,0.0,0.00756382,0.0530114,10.284976243972778,17.2286
6300.0,10.677737474441528,2.84739,430.0,42.505600929260254,1.00586,20,1397.17572266,-0.0123799,-0.00655802,0.558506090518,0.0,0.0141881,0.0552227,10.730049133300781,17.2428
10500.0,10.662435531616211,2.84411,525.0,53.22332191467285,1.00433,20,2288.42194536,-0.00614406,-0.0012633,0.782188875369,0.0,0.00630823,0.0823147,10.714117765426636,17.1863
12700.0,10.60999321937561,2.84348,2890.0,63.92487120628357,1.0038,20,3523.05265359,0.000673052,0.00375275,0.494486876562,0.0,0.0075352,0.0285731,10.69744873046875,17.1755
13300.0,10.478456735610962,2.84536,3850.0,74.45936226844788,1.0047,20,3875.24192793,-0.0157549,-0.0085708,0.485345481947,0.0,0.0159275,0.105356,10.530483961105347,17.2077
