StdReturn,TotalExecTime,Time,AverageReturn,LossBefore,NumTrajs,AveragePolicyStd,MinReturn,MeanKL,MaxReturn,LossAfter,Entropy,ItrTime,MaxKL,Perplexity,ExplainedVariance
550.999092558,4.772543430328369,4.85290265083313,380.0,0.0160611,20,0.95435,0.0,0.28738,2100.0,-0.0158632,2.74043,4.852906227111816,1.82665,15.4937,0.0813798492537
2997.91177322,4.688845634460449,9.606247425079346,8745.0,-0.0122996,20,0.962493,2900.0,0.112371,16200.0,-0.0493794,2.75649,4.750088453292847,0.262633,15.7446,0.39876623509
1763.06551211,4.698213338851929,14.352312564849854,17560.0,-0.00915138,20,0.959649,14000.0,0.0238693,19600.0,-0.0200415,2.75034,4.739793062210083,0.0871344,15.648,0.867857121682
1986.52334494,4.705090284347534,19.094437837600708,18915.0,-0.0241497,20,0.957374,14100.0,0.0704254,20800.0,-0.0427521,2.74577,4.737234115600586,0.366751,15.5766,0.894283759208
1802.66469428,4.67748236656189,23.832336902618408,18680.0,-0.0385861,20,0.951581,13700.0,0.0355306,20900.0,-0.0472495,2.73369,4.727869749069214,0.255476,15.3896,0.900856779528
1216.92234756,4.748568773269653,28.61702013015747,19090.0,-0.0115124,20,0.942481,16500.0,0.0372308,21200.0,-0.0218832,2.7144,4.778989553451538,0.302682,15.0956,0.940421314963
1947.27373525,4.6465020179748535,33.322492599487305,18525.0,-0.0242289,20,0.940159,14500.0,0.1058,20800.0,-0.0549509,2.70864,4.699509620666504,0.681992,15.0089,0.868652413741
