MaxKL,LossAfter,NumTrajs,TotalExecTime,MeanKL,ExplainedVariance,Entropy,MaxReturn,ItrTime,Time,Perplexity,AverageReturn,AveragePolicyStd,MinReturn,StdReturn,LossBefore
0.892641,-0.00829082,20,24.705976963043213,0.0109246,0.393993193235,3.08155,2100.0,24.81109094619751,24.811089515686035,21.7921,265.0,1.12957,0.0,574.695571586,-0.00478935
3.83811,-0.0151311,20,23.07920503616333,0.00741277,0.389145616507,3.07676,1800.0,23.192330598831177,48.00657892227173,21.688,175.0,1.12687,0.0,414.578098794,-0.0133805
0.180951,-0.0129504,20,22.938838720321655,0.00478794,0.41294999313,3.07007,4900.0,22.99739170074463,71.00819563865662,21.5434,665.0,1.1231,0.0,1210.48543981,-0.00979715
0.775026,-0.00810589,20,25.133636951446533,0.00413074,0.346773658993,3.06517,1000.0,25.231943368911743,96.2476224899292,21.4381,180.0,1.12036,0.0,362.767142944,-0.0050572
0.455318,0.00261774,20,24.910961389541626,0.00781599,0.500794253199,3.06264,2400.0,24.985685348510742,121.25276374816895,21.384,230.0,1.11895,0.0,562.227711875,0.00617837
0.231405,-0.015718,20,28.768476724624634,0.00235716,0.386942773781,3.06573,4300.0,28.827276945114136,150.0890598297119,21.4501,260.0,1.12068,0.0,935.093578205,-0.0134274
0.136183,-0.0128022,20,23.288086414337158,0.00248221,0.419121237123,3.05902,1700.0,23.39153027534485,173.49982213974,21.3066,155.0,1.11693,0.0,440.993197226,-0.0104415
