Perplexity,MaxReturn,ItrTime,MeanKL,MaxKL,Entropy,Time,TotalExecTime,LossAfter,ExplainedVariance,StdReturn,AveragePolicyStd,AverageReturn,MinReturn,NumTrajs,LossBefore
15.613,700.0,32.75453567504883,0.0245487,0.177007,2.7481,32.75452756881714,32.51329040527344,0.0147642,0.0587872835707,152.561463024,0.956152,35.0,0.0,20,0.0210758
15.9455,1100.0,33.8819317817688,0.00734264,0.0620718,2.76918,66.64476561546326,33.48286437988281,-0.0140826,0.0586531131941,239.739441895,0.966253,55.0,0.0,20,-0.00960498
15.8692,100.0,32.20123267173767,0.00441434,0.0362406,2.76438,98.85881543159485,32.01826596260071,0.00615495,0.217044241836,21.7944947177,0.963933,5.0,0.0,20,0.0105358
15.953,1000.0,33.14440846443176,0.00379735,0.0368377,2.76965,132.00775909423828,33.056413412094116,-0.00301963,0.242064323738,248.797106092,0.966487,90.0,0.0,20,-0.000575162
15.9484,2700.0,31.274333715438843,0.0559165,0.351387,2.76936,163.3425738811493,31.033108949661255,-0.00511847,0.207286213701,721.387551875,0.966357,360.0,0.0,20,0.00769139
16.0098,18100.0,34.16370344161987,0.116323,0.660112,2.7732,197.53284692764282,33.943026542663574,-0.0193887,0.59882629703,6105.15356072,0.968192,4590.0,0.0,20,0.00834309
16.0768,35500.0,33.14191555976868,0.0160616,0.152373,2.77737,230.68458223342896,32.98295998573303,-0.0130578,0.571449168304,10394.4937347,0.970203,5350.0,0.0,20,-0.00685772
